datetime,zenith,azimuth,uvdirect,uvdiffuse,uvreflected
Jan 05 2009 08:49:00,79.16,140.66,.000158,.00412,.004
Jan 05 2009 08:50:00,79.06,140.87,.000103,.00411,.004
Jan 05 2009 08:51:00,78.95,141.07,.000115,.00413,.00401
Jan 05 2009 08:52:00,78.84,141.28,.000123,.00418,.00404
Jan 05 2009 08:53:00,78.74,141.49,.000102,.00423,.00407
Jan 05 2009 08:54:00,78.63,141.7,.000112,.00427,.00411
Jan 05 2009 08:55:00,78.53,141.91,.000122,.0043,.00409
Jan 05 2009 08:56:00,78.42,142.12,.000142,.00433,.00411
Jan 05 2009 08:57:00,78.32,142.33,.000169,.00437,.00419
Jan 05 2009 08:58:00,78.21,142.54,.000111,.00444,.00424
Jan 05 2009 08:59:00,78.11,142.75,.000065,.00455,.00432
Jan 05 2009 09:00:00,78.01,142.96,.000089,.00469,.00446
Jan 05 2009 09:01:00,77.91,143.17,.000114,.00484,.0046
Jan 05 2009 09:02:00,77.8,143.38,.000131,.00498,.00474
Jan 05 2009 09:03:00,77.7,143.59,.000133,.00512,.00488
Jan 05 2009 09:04:00,77.6,143.81,.000173,.00527,.00495
Jan 05 2009 09:05:00,77.5,144.02,.000111,.00546,.00512
Jan 05 2009 09:06:00,77.4,144.23,.000112,.00567,.00533
Jan 05 2009 09:07:00,77.3,144.44,.000141,.00585,.00552
Jan 05 2009 09:08:00,77.2,144.66,.000125,.00598,.00563
Jan 05 2009 09:09:00,77.11,144.87,.000108,.00608,.00569
Jan 05 2009 09:10:00,77.01,145.09,.000105,.00617,.00576
Jan 05 2009 09:11:00,76.91,145.3,.000127,.0063,.00592
Jan 05 2009 09:12:00,76.81,145.51,.000147,.00645,.00607
Jan 05 2009 09:13:00,76.72,145.73,.000096,.0066,.00622
Jan 05 2009 09:14:00,76.62,145.95,.000118,.0068,.00638
Jan 05 2009 09:15:00,76.53,146.16,.000102,.00702,.00657
Jan 05 2009 09:16:00,76.43,146.38,.000133,.00723,.00678
Jan 05 2009 09:17:00,76.34,146.59,.000132,.00742,.00695
Jan 05 2009 09:18:00,76.25,146.81,.000112,.0076,.00712
Jan 05 2009 09:19:00,76.15,147.03,.000115,.00776,.00722
Jan 05 2009 09:20:00,76.06,147.25,.000111,.00792,.00736
Jan 05 2009 09:21:00,75.97,147.46,.000136,.00812,.0076
Jan 05 2009 09:22:00,75.88,147.68,.00009,.00836,.0078
Jan 05 2009 09:23:00,75.79,147.9,.000137,.00856,.00796
Jan 05 2009 09:24:00,75.7,148.12,.000167,.0087,.00807
Jan 05 2009 09:25:00,75.61,148.34,.000131,.00878,.00815
Jan 05 2009 09:26:00,75.52,148.56,.000125,.00885,.00827
Jan 05 2009 09:27:00,75.43,148.78,.00017,.00888,.00826
Jan 05 2009 09:28:00,75.34,149,.000121,.00892,.00828
Jan 05 2009 09:29:00,75.25,149.22,.000123,.00904,.0084
Jan 05 2009 09:30:00,75.17,149.44,.000114,.00923,.0086
Jan 05 2009 09:31:00,75.08,149.66,.00017,.00937,.00869
Jan 05 2009 09:32:00,74.99,149.88,.000129,.00945,.00878
Jan 05 2009 09:33:00,74.91,150.1,.000108,.00955,.00883
Jan 05 2009 09:34:00,74.82,150.33,.000105,.00972,.0089
Jan 05 2009 09:35:00,74.74,150.55,.000119,.00994,.00921
Jan 05 2009 09:36:00,74.66,150.77,.000137,.0102,.00945
Jan 05 2009 09:37:00,74.57,150.99,.000232,.0104,.00963
Jan 05 2009 09:38:00,74.49,151.22,.000223,.0107,.0099
Jan 05 2009 09:39:00,74.41,151.44,.000217,.0109,.0101
Jan 05 2009 09:40:00,74.33,151.67,.000183,.011,.0102
Jan 05 2009 09:41:00,74.25,151.89,.000123,.0111,.0102
Jan 05 2009 09:42:00,74.17,152.12,.000133,.0112,.0103
Jan 05 2009 09:43:00,74.09,152.34,.000142,.0114,.0104
Jan 05 2009 09:44:00,74.01,152.57,.00011,.0116,.0106
Jan 05 2009 09:45:00,73.93,152.79,.000163,.0118,.0108
Jan 05 2009 09:46:00,73.85,153.02,.000129,.0121,.0111
Jan 05 2009 09:47:00,73.77,153.24,.000157,.0123,.0113
Jan 05 2009 09:48:00,73.7,153.47,.000151,.0126,.0115
Jan 05 2009 09:49:00,73.62,153.7,.000137,.0128,.0117
Jan 05 2009 09:50:00,73.55,153.92,.000116,.013,.0119
Jan 05 2009 09:51:00,73.47,154.15,.000159,.0132,.0121
Jan 05 2009 09:52:00,73.4,154.38,.00015,.0133,.0122
Jan 05 2009 09:53:00,73.32,154.61,.000193,.0134,.0123
Jan 05 2009 09:54:00,73.25,154.84,.000108,.0135,.0124
Jan 05 2009 09:55:00,73.18,155.07,.00016,.0136,.0125
Jan 05 2009 09:56:00,73.11,155.29,.000131,.0137,.0125
Jan 05 2009 09:57:00,73.04,155.52,.000148,.0137,.0125
Jan 05 2009 09:58:00,72.97,155.75,.000118,.0138,.0126
Jan 05 2009 09:59:00,72.9,155.98,.000177,.0138,.0127
Jan 05 2009 10:00:00,72.83,156.21,.000125,.0139,.0128
Jan 05 2009 10:01:00,72.76,156.44,.000158,.014,.0129
Jan 05 2009 10:02:00,72.69,156.68,.000155,.0141,.013
Jan 05 2009 10:03:00,72.62,156.91,.000147,.0142,.013
Jan 05 2009 10:04:00,72.56,157.14,.000109,.0142,.013
Jan 05 2009 10:05:00,72.49,157.37,.000165,.0143,.0129
Jan 05 2009 10:06:00,72.43,157.6,.00011,.0144,.0131
Jan 05 2009 10:07:00,72.36,157.83,.000168,.0145,.0133
Jan 05 2009 10:08:00,72.3,158.07,.000136,.0147,.0135
Jan 05 2009 10:09:00,72.23,158.3,.000094,.0149,.0136
Jan 05 2009 10:10:00,72.17,158.53,.000117,.015,.0138
Jan 05 2009 10:11:00,72.11,158.77,.000169,.0151,.0138
Jan 05 2009 10:12:00,72.05,159,.000159,.0151,.0138
Jan 05 2009 10:13:00,71.99,159.23,.000162,.0149,.0137
Jan 05 2009 10:14:00,71.93,159.47,.000132,.0148,.0135
Jan 05 2009 10:15:00,71.87,159.7,.000179,.0145,.0132
Jan 05 2009 10:16:00,71.81,159.94,.00016,.0142,.013
Jan 05 2009 10:17:00,71.75,160.17,.000186,.0142,.0129
Jan 05 2009 10:18:00,71.69,160.41,.000221,.0144,.0131
Jan 05 2009 10:19:00,71.63,160.64,.000143,.0148,.0135
Jan 05 2009 10:20:00,71.58,160.88,.000165,.0152,.0139
Jan 05 2009 10:21:00,71.52,161.11,.000144,.0155,.0143
Jan 05 2009 10:22:00,71.47,161.35,.000188,.0159,.0146
Jan 05 2009 10:23:00,71.41,161.59,.000131,.0162,.0149
Jan 05 2009 10:24:00,71.36,161.82,.000166,.0167,.0153
Jan 05 2009 10:25:00,71.31,162.06,.000228,.017,.0157
Jan 05 2009 10:26:00,71.25,162.3,.000247,.0172,.0158
Jan 05 2009 10:27:00,71.2,162.54,.000218,.0173,.0158
Jan 05 2009 10:28:00,71.15,162.77,.000211,.0173,.0158
Jan 05 2009 10:29:00,71.1,163.01,.00022,.0172,.0158
Jan 05 2009 10:30:00,71.05,163.25,.000198,.0172,.0156
Jan 05 2009 10:31:00,71,163.49,.000177,.0173,.0157
Jan 05 2009 10:32:00,70.96,163.73,.000189,.0175,.0158
Jan 05 2009 10:33:00,70.91,163.97,.000184,.0176,.0158
Jan 05 2009 10:34:00,70.86,164.2,.000183,.0177,.016
Jan 05 2009 10:35:00,70.81,164.44,.000174,.0178,.0161
Jan 05 2009 10:36:00,70.77,164.68,.000179,.018,.0161
Jan 05 2009 10:37:00,70.72,164.92,.000208,.0182,.0164
Jan 05 2009 10:38:00,70.68,165.16,.000189,.0184,.0167
Jan 05 2009 10:39:00,70.64,165.4,.000223,.0186,.0169
Jan 05 2009 10:40:00,70.59,165.64,.000257,.0187,.017
Jan 05 2009 10:41:00,70.55,165.88,.000201,.0187,.017
Jan 05 2009 10:42:00,70.51,166.12,.000208,.0186,.0169
Jan 05 2009 10:43:00,70.47,166.37,.00021,.0184,.0167
Jan 05 2009 10:44:00,70.43,166.61,.000206,.0181,.0165
Jan 05 2009 10:45:00,70.39,166.85,.000218,.0178,.0162
Jan 05 2009 10:46:00,70.35,167.09,.000213,.0175,.0159
Jan 05 2009 10:47:00,70.31,167.33,.000226,.0173,.0158
Jan 05 2009 10:48:00,70.28,167.57,.000258,.0172,.0158
Jan 05 2009 10:49:00,70.24,167.81,.000234,.0173,.0158
Jan 05 2009 10:50:00,70.21,168.06,.000229,.0173,.0158
Jan 05 2009 10:51:00,70.17,168.3,.000228,.0173,.0158
Jan 05 2009 10:52:00,70.14,168.54,.000218,.0173,.0158
Jan 05 2009 10:53:00,70.1,168.78,.00023,.0174,.0159
Jan 05 2009 10:54:00,70.07,169.03,.000219,.0174,.016
Jan 05 2009 10:55:00,70.04,169.27,.000239,.0173,.0159
Jan 05 2009 10:56:00,70.01,169.51,.000231,.0172,.0158
Jan 05 2009 10:57:00,69.97,169.76,.000242,.0171,.0158
Jan 05 2009 10:58:00,69.94,170,.000218,.017,.0157
Jan 05 2009 10:59:00,69.92,170.24,.000196,.0168,.0154
Jan 05 2009 11:00:00,69.89,170.49,.000233,.0165,.0151
Jan 05 2009 11:01:00,69.86,170.73,.000204,.0161,.0147
Jan 05 2009 11:02:00,69.83,170.98,.000201,.0156,.0144
Jan 05 2009 11:03:00,69.81,171.22,.00021,.0153,.014
Jan 05 2009 11:04:00,69.78,171.46,.00018,.015,.0137
Jan 05 2009 11:05:00,69.75,171.71,.000188,.0148,.0136
Jan 05 2009 11:06:00,69.73,171.95,.000179,.0149,.0136
Jan 05 2009 11:07:00,69.71,172.2,.000182,.0151,.0139
Jan 05 2009 11:08:00,69.68,172.44,.000217,.0155,.0142
Jan 05 2009 11:09:00,69.66,172.69,.000192,.0158,.0145
Jan 05 2009 11:10:00,69.64,172.93,.000195,.0161,.0148
Jan 05 2009 11:11:00,69.62,173.18,.000216,.0163,.015
Jan 05 2009 11:12:00,69.6,173.42,.000213,.0166,.0152
Jan 05 2009 11:13:00,69.58,173.67,.0002,.0169,.0155
Jan 05 2009 11:14:00,69.56,173.91,.000224,.0172,.0158
Jan 05 2009 11:15:00,69.54,174.16,.000224,.0174,.016
Jan 05 2009 11:16:00,69.53,174.4,.000219,.0176,.016
Jan 05 2009 11:17:00,69.51,174.65,.000179,.0178,.0162
Jan 05 2009 11:18:00,69.49,174.9,.000208,.018,.0165
Jan 05 2009 11:19:00,69.48,175.14,.000192,.0184,.0168
Jan 05 2009 11:20:00,69.47,175.39,.000212,.0186,.0169
Jan 05 2009 11:21:00,69.45,175.63,.0002,.0188,.0172
Jan 05 2009 11:22:00,69.44,175.88,.000225,.019,.0174
Jan 05 2009 11:23:00,69.43,176.13,.000232,.0191,.0174
Jan 05 2009 11:24:00,69.42,176.37,.000238,.0191,.0174
Jan 05 2009 11:25:00,69.41,176.62,.00022,.0192,.0175
Jan 05 2009 11:26:00,69.4,176.86,.000233,.0194,.0177
Jan 05 2009 11:27:00,69.39,177.11,.000227,.0194,.0176
Jan 05 2009 11:28:00,69.38,177.36,.000245,.0194,.0177
Jan 05 2009 11:29:00,69.37,177.6,.000223,.0194,.0176
Jan 05 2009 11:30:00,69.36,177.85,.000221,.0193,.0176
Jan 05 2009 11:31:00,69.36,178.1,.00024,.0193,.0175
Jan 05 2009 11:32:00,69.35,178.34,.000233,.0192,.0175
Jan 05 2009 11:33:00,69.35,178.59,.000239,.0192,.0174
Jan 05 2009 11:34:00,69.34,178.84,.000232,.0192,.0173
Jan 05 2009 11:35:00,69.34,179.08,.000227,.0192,.0175
Jan 05 2009 11:36:00,69.34,179.33,.000222,.0192,.0175
Jan 05 2009 11:37:00,69.34,179.58,.000237,.0192,.0175
Jan 05 2009 11:38:00,69.34,179.82,.000215,.0191,.0174
Jan 05 2009 11:39:00,69.34,180.07,.000248,.0189,.0173
Jan 05 2009 11:40:00,69.34,180.32,.000344,.0188,.0172
Jan 05 2009 11:41:00,69.34,180.56,.00024,.0186,.017
Jan 05 2009 11:42:00,69.34,180.81,.000242,.0185,.0168
Jan 05 2009 11:43:00,69.34,181.06,.000199,.0184,.0167
Jan 05 2009 11:44:00,69.35,181.3,.00022,.0183,.0166
Jan 05 2009 11:45:00,69.35,181.55,.000239,.0182,.0165
Jan 05 2009 11:46:00,69.35,181.8,.000222,.0182,.0165
Jan 05 2009 11:47:00,69.36,182.04,.0002,.0182,.0165
Jan 05 2009 11:48:00,69.37,182.29,.000237,.0181,.0164
Jan 05 2009 11:49:00,69.37,182.53,.000204,.018,.0163
Jan 05 2009 11:50:00,69.38,182.78,.00021,.0179,.0162
Jan 05 2009 11:51:00,69.39,183.03,.000211,.0178,.0161
Jan 05 2009 11:52:00,69.4,183.27,.00024,.0177,.016
Jan 05 2009 11:53:00,69.41,183.52,.000258,.0177,.016
Jan 05 2009 11:54:00,69.42,183.77,.000221,.0177,.0161
Jan 05 2009 11:55:00,69.43,184.01,.00022,.0178,.0161
Jan 05 2009 11:56:00,69.44,184.26,.000232,.018,.0163
Jan 05 2009 11:57:00,69.46,184.5,.0002,.0181,.0164
Jan 05 2009 11:58:00,69.47,184.75,.000264,.0183,.0165
Jan 05 2009 11:59:00,69.48,185,.000217,.0184,.0166
Jan 05 2009 12:00:00,69.5,185.24,.00022,.0184,.0166
Jan 05 2009 12:01:00,69.52,185.49,.000227,.0184,.0166
Jan 05 2009 12:02:00,69.53,185.73,.000199,.0184,.0166
Jan 05 2009 12:03:00,69.55,185.98,.000227,.0184,.0166
Jan 05 2009 12:04:00,69.57,186.22,.00025,.0185,.0165
Jan 05 2009 12:05:00,69.59,186.47,.000244,.0186,.0168
Jan 05 2009 12:06:00,69.61,186.71,.00022,.0186,.0168
Jan 05 2009 12:07:00,69.63,186.96,.000228,.0186,.0168
Jan 05 2009 12:08:00,69.65,187.21,.000196,.0185,.0168
Jan 05 2009 12:09:00,69.67,187.45,.000199,.0184,.0167
Jan 05 2009 12:10:00,69.69,187.69,.000222,.0183,.0166
Jan 05 2009 12:11:00,69.71,187.94,.000236,.0182,.0165
Jan 05 2009 12:12:00,69.74,188.18,.000227,.0181,.0164
Jan 05 2009 12:13:00,69.76,188.43,.000285,.0179,.0163
Jan 05 2009 12:14:00,69.79,188.67,.000235,.0178,.0161
Jan 05 2009 12:15:00,69.81,188.92,.00027,.0177,.0161
Jan 05 2009 12:16:00,69.84,189.16,.00024,.0177,.016
Jan 05 2009 12:17:00,69.87,189.41,.000272,.0177,.0161
Jan 05 2009 12:18:00,69.9,189.65,.000229,.0177,.0161
Jan 05 2009 12:19:00,69.93,189.89,.000237,.0177,.0161
Jan 05 2009 12:20:00,69.96,190.14,.000219,.0177,.0161
Jan 05 2009 12:21:00,69.99,190.38,.000278,.0177,.0161
Jan 05 2009 12:22:00,70.02,190.62,.000211,.0178,.0161
Jan 05 2009 12:23:00,70.05,190.87,.00021,.0178,.0162
Jan 05 2009 12:24:00,70.08,191.11,.000236,.018,.0164
Jan 05 2009 12:25:00,70.11,191.35,.000223,.0182,.0166
Jan 05 2009 12:26:00,70.15,191.6,.000241,.0184,.0168
Jan 05 2009 12:27:00,70.18,191.84,.000204,.0186,.0171
Jan 05 2009 12:28:00,70.22,192.08,.000209,.0188,.0172
Jan 05 2009 12:29:00,70.25,192.32,.000226,.0189,.0173
Jan 05 2009 12:30:00,70.29,192.56,.000215,.0189,.0174
Jan 05 2009 12:31:00,70.33,192.81,.000205,.019,.0174
Jan 05 2009 12:32:00,70.37,193.05,.00024,.019,.0174
Jan 05 2009 12:33:00,70.4,193.29,.000239,.0189,.0173
Jan 05 2009 12:34:00,70.44,193.53,.000234,.0189,.0173
Jan 05 2009 12:35:00,70.48,193.77,.000264,.0189,.0172
Jan 05 2009 12:36:00,70.52,194.01,.000244,.0188,.0172
Jan 05 2009 12:37:00,70.57,194.25,.000244,.0186,.0171
Jan 05 2009 12:38:00,70.61,194.49,.000273,.0183,.0168
Jan 05 2009 12:39:00,70.65,194.73,.00025,.018,.0166
Jan 05 2009 12:40:00,70.7,194.97,.000277,.0178,.0163
Jan 05 2009 12:41:00,70.74,195.21,.00028,.0175,.0161
Jan 05 2009 12:42:00,70.78,195.45,.000278,.0173,.0159
Jan 05 2009 12:43:00,70.83,195.69,.000284,.0171,.0157
Jan 05 2009 12:44:00,70.88,195.93,.00039,.017,.0157
Jan 05 2009 12:45:00,70.92,196.17,.000356,.0169,.0155
Jan 05 2009 12:46:00,70.97,196.41,.000358,.0167,.0153
Jan 05 2009 12:47:00,71.02,196.65,.000358,.0165,.0152
Jan 05 2009 12:48:00,71.07,196.89,.000267,.0163,.0151
Jan 05 2009 12:49:00,71.12,197.12,.000224,.0162,.0148
Jan 05 2009 12:50:00,71.17,197.36,.000232,.0161,.0148
Jan 05 2009 12:51:00,71.22,197.6,.000226,.016,.0147
Jan 05 2009 12:52:00,71.27,197.84,.000276,.0159,.0146
Jan 05 2009 12:53:00,71.33,198.08,.00024,.0156,.0144
Jan 05 2009 12:54:00,71.38,198.31,.000266,.0154,.0142
Jan 05 2009 12:55:00,71.43,198.55,.000244,.0153,.0142
Jan 05 2009 12:56:00,71.49,198.79,.000234,.0153,.0141
Jan 05 2009 12:57:00,71.54,199.02,.00023,.0154,.0142
Jan 05 2009 12:58:00,71.6,199.26,.000233,.0154,.0142
Jan 05 2009 12:59:00,71.65,199.49,.000252,.0153,.0142
Jan 05 2009 13:00:00,71.71,199.73,.000226,.0152,.0141
Jan 05 2009 13:01:00,71.77,199.96,.000244,.0151,.014
Jan 05 2009 13:02:00,71.83,200.2,.000194,.0149,.0138
Jan 05 2009 13:03:00,71.89,200.43,.000163,.0148,.0138
Jan 05 2009 13:04:00,71.95,200.67,.000169,.0147,.0136
Jan 05 2009 13:05:00,72.01,200.9,.000116,.0145,.0133
Jan 05 2009 13:06:00,72.07,201.14,.000104,.0143,.0132
Jan 05 2009 13:07:00,72.13,201.37,.000156,.0141,.0131
Jan 05 2009 13:08:00,72.19,201.6,.000133,.0139,.0129
Jan 05 2009 13:09:00,72.26,201.84,.00013,.0137,.0127
Jan 05 2009 13:10:00,72.32,202.07,.000095,.0135,.0126
Jan 05 2009 13:11:00,72.38,202.3,.00012,.0134,.0125
Jan 05 2009 13:12:00,72.45,202.53,.00016,.0133,.0124
Jan 05 2009 13:13:00,72.51,202.76,.000131,.0132,.0123
Jan 05 2009 13:14:00,72.58,203,.000114,.0131,.0122
Jan 05 2009 13:15:00,72.65,203.23,.000125,.013,.0121
Jan 05 2009 13:16:00,72.71,203.46,.00017,.013,.0121
Jan 05 2009 13:17:00,72.78,203.69,.00011,.013,.0121
Jan 05 2009 13:18:00,72.85,203.92,.000118,.013,.0122
Jan 05 2009 13:19:00,72.92,204.15,.00013,.0131,.0123
Jan 05 2009 13:20:00,72.99,204.38,.000111,.0131,.0123
Jan 05 2009 13:21:00,73.06,204.61,.000132,.0131,.0123
Jan 05 2009 13:22:00,73.13,204.84,.00015,.0131,.0123
Jan 05 2009 13:23:00,73.2,205.07,.000113,.013,.0122
Jan 05 2009 13:24:00,73.28,205.3,.0002,.0129,.012
Jan 05 2009 13:25:00,73.35,205.53,.000151,.0127,.0119
Jan 05 2009 13:26:00,73.42,205.75,.000149,.0126,.0117
Jan 05 2009 13:27:00,73.5,205.98,.000123,.0125,.0116
Jan 05 2009 13:28:00,73.57,206.21,.000158,.0123,.0115
Jan 05 2009 13:29:00,73.65,206.44,.000157,.0122,.0114
Jan 05 2009 13:30:00,73.72,206.66,.000146,.012,.0112
Jan 05 2009 13:31:00,73.8,206.89,.000165,.0118,.011
Jan 05 2009 13:32:00,73.88,207.12,.000128,.0116,.0107
Jan 05 2009 13:33:00,73.96,207.34,.00014,.0114,.0105
Jan 05 2009 13:34:00,74.03,207.57,.000129,.0113,.0104
Jan 05 2009 13:35:00,74.11,207.79,.000155,.0113,.0105
Jan 05 2009 13:36:00,74.19,208.02,.000102,.0113,.0105
Jan 05 2009 13:37:00,74.27,208.24,.000182,.0113,.0105
Jan 05 2009 13:38:00,74.35,208.47,.000111,.0113,.0106
Jan 05 2009 13:39:00,74.44,208.69,.000138,.0113,.0105
Jan 05 2009 13:40:00,74.52,208.91,.000134,.0112,.0105
Jan 05 2009 13:41:00,74.6,209.14,.000155,.0112,.0105
Jan 05 2009 13:42:00,74.68,209.36,.000147,.0111,.0104
Jan 05 2009 13:43:00,74.77,209.58,.000092,.0109,.0103
Jan 05 2009 13:44:00,74.85,209.81,.000157,.0108,.0102
Jan 05 2009 13:45:00,74.94,210.03,.000116,.0106,.0101
Jan 05 2009 13:46:00,75.02,210.25,.000266,.0105,.00993
Jan 05 2009 13:47:00,75.11,210.47,.000251,.0103,.00974
Jan 05 2009 13:48:00,75.19,210.69,.000207,.0101,.00958
Jan 05 2009 13:49:00,75.28,210.91,.000175,.00985,.00935
Jan 05 2009 13:50:00,75.37,211.13,.000124,.00965,.0091
Jan 05 2009 13:51:00,75.46,211.35,.000141,.00947,.00892
Jan 05 2009 13:52:00,75.55,211.57,.000111,.00932,.0088
Jan 05 2009 13:53:00,75.64,211.79,.000155,.00919,.00867
Jan 05 2009 13:54:00,75.73,212.01,.000099,.00906,.00854
Jan 05 2009 13:55:00,75.82,212.23,.000144,.00894,.00841
Jan 05 2009 13:56:00,75.91,212.45,.000124,.00884,.00832
Jan 05 2009 13:57:00,76,212.67,.000139,.00875,.00824
Jan 05 2009 13:58:00,76.09,212.89,.000113,.00864,.00816
Jan 05 2009 13:59:00,76.18,213.1,.00015,.0085,.00805
Jan 05 2009 14:00:00,76.28,213.32,.000145,.00838,.00791
Jan 05 2009 14:01:00,76.37,213.54,.00013,.00824,.00779
Jan 05 2009 14:02:00,76.47,213.75,.000153,.00813,.00767
Jan 05 2009 14:03:00,76.56,213.97,.000154,.00801,.00756
Jan 05 2009 14:04:00,76.66,214.19,.000099,.0079,.00742
Jan 05 2009 14:05:00,76.75,214.4,.000103,.00778,.0073
Jan 05 2009 14:06:00,76.85,214.62,.000124,.00768,.00723
Jan 05 2009 14:07:00,76.94,214.83,.000112,.00758,.00719
Jan 05 2009 14:08:00,77.04,215.05,.00012,.0075,.00714
Jan 05 2009 14:09:00,77.14,215.26,.00017,.00741,.00708
Jan 05 2009 14:10:00,77.24,215.47,.00011,.0073,.00699
Jan 05 2009 14:11:00,77.34,215.69,.000089,.00718,.00686
Jan 05 2009 14:12:00,77.44,215.9,.00012,.00708,.00676
Jan 05 2009 14:13:00,77.54,216.11,.000136,.00698,.00669
Jan 05 2009 14:14:00,77.64,216.33,.000128,.00688,.00661
Jan 05 2009 14:15:00,77.74,216.54,.000117,.00677,.00647
Jan 05 2009 14:16:00,77.84,216.75,.00009,.00664,.00639
Jan 05 2009 14:17:00,77.94,216.96,.000116,.0065,.00629
Jan 05 2009 14:18:00,78.04,217.17,.000121,.00635,.00614
Jan 05 2009 14:19:00,78.15,217.38,.000135,.0062,.00603
Jan 05 2009 14:20:00,78.25,217.59,.000086,.00608,.00585
Jan 05 2009 14:21:00,78.35,217.8,.000117,.00596,.00576
Jan 05 2009 14:22:00,78.46,218.01,.000131,.00585,.00566
Jan 05 2009 14:23:00,78.56,218.22,.000103,.00573,.00555
Jan 05 2009 14:24:00,78.67,218.43,.000132,.0056,.00543
Jan 05 2009 14:25:00,78.77,218.64,.00017,.00549,.00532
Jan 05 2009 14:26:00,78.88,218.85,.000097,.00536,.00523
Jan 05 2009 14:27:00,78.99,219.06,.000148,.00527,.00514
Jan 05 2009 14:28:00,79.09,219.26,.000121,.00518,.00506
Jan 05 2009 14:29:00,79.2,219.47,.000128,.00509,.00498
Jan 05 2009 14:30:00,79.31,219.68,.000112,.00499,.00491
Jan 05 2009 14:31:00,79.42,219.89,.000134,.00491,.00482
Jan 05 2009 14:32:00,79.53,220.09,.000119,.0048,.00473
Jan 05 2009 14:33:00,79.64,220.3,.000112,.0047,.00461
Jan 05 2009 14:34:00,79.75,220.5,.000113,.0046,.00453
Jan 05 2009 14:35:00,79.86,220.71,.00015,.00451,.00445
Jan 05 2009 14:36:00,79.97,220.91,.000157,.00442,.00434
Jan 05 2009 14:37:00,80.08,221.12,.000151,.00433,.00426
Jan 05 2009 14:38:00,80.19,221.32,.000125,.00423,.00417
Jan 05 2009 14:39:00,80.3,221.53,.000101,.00413,.00409
Jan 05 2009 14:40:00,80.41,221.73,.000135,.00404,.004
Jan 05 2009 14:41:00,80.53,221.93,.000102,.00396,.00394
Jan 05 2009 14:42:00,80.64,222.14,.000123,.00387,.00387
Jan 05 2009 14:43:00,80.76,222.34,.000129,.00379,.00379
Jan 05 2009 14:44:00,80.87,222.54,.000113,.00371,.0037
Jan 05 2009 14:45:00,80.98,222.75,.000128,.00362,.00361
Jan 05 2009 14:46:00,81.1,222.95,.000154,.00353,.00356
Jan 05 2009 14:47:00,81.21,223.15,.000107,.00346,.00342
Jan 05 2009 14:48:00,81.33,223.35,.000099,.00337,.00341
Jan 05 2009 14:49:00,81.45,223.55,.000114,.00328,.00334
Jan 05 2009 14:50:00,81.56,223.75,.000125,.0032,.00324
Jan 05 2009 14:51:00,81.68,223.95,.000126,.00311,.00316
Jan 05 2009 14:52:00,81.8,224.15,.000131,.00304,.00307
Jan 05 2009 14:53:00,81.92,224.35,.000105,.00296,.00302
Jan 05 2009 14:54:00,82.03,224.55,.000146,.00289,.00297
Jan 05 2009 14:55:00,82.15,224.75,.000145,.00281,.00288
Jan 05 2009 14:56:00,82.27,224.95,.000152,.00273,.00281
Jan 05 2009 14:57:00,82.39,225.15,.000144,.00265,.00269
Jan 05 2009 14:58:00,82.51,225.34,.000158,.00258,.00264
Jan 05 2009 14:59:00,82.63,225.54,.000087,.0025,.00258
Jan 05 2009 15:00:00,82.75,225.74,.000138,.00241,.00248
Jan 05 2009 15:01:00,82.87,225.94,.000123,.00232,.0024
Jan 05 2009 15:02:00,82.99,226.13,.00017,.00223,.00232
Jan 05 2009 15:03:00,83.12,226.33,.000138,.00215,.00222
Jan 05 2009 15:04:00,83.24,226.53,.000147,.00208,.00212
Jan 05 2009 15:05:00,83.36,226.72,.000121,.00201,.00206
Jan 05 2009 15:06:00,83.48,226.92,.000136,.00195,.00202
Jan 05 2009 15:07:00,83.6,227.11,.000106,.00189,.00196
Jan 05 2009 15:08:00,83.73,227.31,.00014,.00183,.00192
Jan 05 2009 15:09:00,83.85,227.5,.000103,.00178,.00187
Jan 05 2009 15:10:00,83.98,227.7,.00012,.00174,.00181
Jan 05 2009 15:11:00,84.1,227.89,.000124,.00171,.00175
Jan 05 2009 15:12:00,84.22,228.08,.000147,.00166,.0017
Jan 05 2009 15:13:00,84.35,228.28,.00015,.00163,.00171
Jan 05 2009 15:14:00,84.47,228.47,.000143,.00158,.00165
Jan 05 2009 15:15:00,84.6,228.66,.000153,.00154,.0016
Jan 05 2009 15:16:00,84.72,228.85,.000184,.00149,.00153
Jan 05 2009 15:17:00,84.85,229.05,.00015,.00145,.00149
Jan 05 2009 15:18:00,84.98,229.24,.000175,.0014,.00147
Jan 05 2009 15:19:00,85.1,229.43,.000076,.00136,.00146
Jan 05 2009 15:20:00,85.23,229.62,.000134,.00131,.00139
Jan 05 2009 15:21:00,85.36,229.81,.000102,.00126,.00132
Jan 05 2009 15:22:00,85.48,230,.000113,.00121,.00128
Jan 05 2009 15:23:00,85.61,230.19,.000149,.00117,.00122
Jan 05 2009 15:24:00,85.74,230.38,.000104,.00113,.00119
Jan 05 2009 15:25:00,85.87,230.57,.000106,.00109,.00112
Jan 05 2009 15:26:00,85.99,230.76,.000141,.00103,.00107
Jan 05 2009 15:27:00,86.12,230.95,.000163,.000994,.00104
Jan 05 2009 15:28:00,86.25,231.14,.000157,.000947,.000973
