Vertex Num,Start Time,End Time,Total Intensity Received [J/m2],Diffuse Intensity Received [J/m2],Direct Intensity Received [J/m2],Reflected Intensity Received [J/m2],Total Intensity Received [%ambiant],Diffuse Intensity Received [%ambiant],Direct Intensity Received [%ambiant],Reflected Intensity Received [%ambiant]
281,10/26/14 00:00:00,10/26/14 23:58:00,3.289992E+002,2.895326E+002,3.277707E+001,6.689506E+000,1.856659E+007,1.#INF00E+000,1.#INF00E+000,3.775126E+005
282,10/26/14 00:00:00,10/26/14 23:58:00,3.578126E+002,3.523262E+002,4.690236E-002,5.439440E+000,2.019264E+007,1.#INF00E+000,1.#INF00E+000,3.069669E+005
283,10/26/14 00:00:00,10/26/14 23:58:00,3.298914E+002,3.239416E+002,0.000000E+000,5.949790E+000,1.861695E+007,1.#INF00E+000,-1.#IND00E+000,3.357678E+005
284,10/26/14 00:00:00,10/26/14 23:58:00,3.084356E+002,3.019376E+002,0.000000E+000,6.498055E+000,1.740612E+007,1.#INF00E+000,-1.#IND00E+000,3.667083E+005
285,10/26/14 00:00:00,10/26/14 23:58:00,3.674962E+002,3.483291E+002,1.363178E+001,5.535319E+000,2.073912E+007,1.#INF00E+000,1.#INF00E+000,3.123778E+005
286,10/26/14 00:00:00,10/26/14 23:58:00,3.454883E+002,3.159315E+002,2.330407E+001,6.252686E+000,1.949713E+007,1.#INF00E+000,1.#INF00E+000,3.528613E+005
287,10/26/14 00:00:00,10/26/14 23:58:00,3.765553E+002,3.675420E+002,3.960538E+000,5.052723E+000,2.125035E+007,1.#INF00E+000,1.#INF00E+000,2.851431E+005
288,10/26/14 00:00:00,10/26/14 23:58:00,3.434810E+002,3.072154E+002,2.982415E+001,6.441500E+000,1.938386E+007,1.#INF00E+000,1.#INF00E+000,3.635168E+005
289,10/26/14 00:00:00,10/26/14 23:58:00,3.395022E+002,3.336291E+002,0.000000E+000,5.873085E+000,1.915932E+007,1.#INF00E+000,-1.#IND00E+000,3.314391E+005
290,10/26/14 00:00:00,10/26/14 23:58:00,3.867651E+002,3.817779E+002,2.177439E-001,4.769514E+000,2.182653E+007,1.#INF00E+000,1.#INF00E+000,2.691607E+005
291,10/26/14 00:00:00,10/26/14 23:58:00,3.788497E+002,3.741154E+002,0.000000E+000,4.734311E+000,2.137983E+007,1.#INF00E+000,-1.#IND00E+000,2.671740E+005
292,10/26/14 00:00:00,10/26/14 23:58:00,3.886653E+002,3.843382E+002,0.000000E+000,4.327087E+000,2.193376E+007,1.#INF00E+000,-1.#IND00E+000,2.441929E+005
293,10/26/14 00:00:00,10/26/14 23:58:00,3.207489E+002,3.010056E+002,1.320758E+001,6.535792E+000,1.810100E+007,1.#INF00E+000,1.#INF00E+000,3.688380E+005
294,10/26/14 00:00:00,10/26/14 23:58:00,3.128319E+002,2.834050E+002,2.253883E+001,6.888050E+000,1.765422E+007,1.#INF00E+000,1.#INF00E+000,3.887171E+005
295,10/26/14 00:00:00,10/26/14 23:58:00,3.528772E+002,3.433534E+002,3.927025E+000,5.596738E+000,1.991412E+007,1.#INF00E+000,1.#INF00E+000,3.158438E+005
296,10/26/14 00:00:00,10/26/14 23:58:00,3.039473E+002,2.702743E+002,2.655976E+001,7.113244E+000,1.715283E+007,1.#INF00E+000,1.#INF00E+000,4.014256E+005
297,10/26/14 00:00:00,10/26/14 23:58:00,3.656742E+002,3.604136E+002,6.037584E-004,5.260022E+000,2.063630E+007,1.#INF00E+000,1.#INF00E+000,2.968417E+005
298,10/26/14 00:00:00,10/26/14 23:58:00,3.964522E+002,3.917945E+002,1.938915E-001,4.463827E+000,2.237321E+007,1.#INF00E+000,1.#INF00E+000,2.519096E+005
299,10/26/14 00:00:00,10/26/14 23:58:00,4.201190E+002,4.163036E+002,7.544861E-005,3.815407E+000,2.370881E+007,1.#INF00E+000,1.#INF00E+000,2.153170E+005
300,10/26/14 00:00:00,10/26/14 23:58:00,2.424162E+002,2.081377E+002,2.617048E+001,8.108059E+000,1.368041E+007,1.#INF00E+000,1.#INF00E+000,4.575666E+005
301,10/26/14 00:00:00,10/26/14 23:58:00,3.349404E+002,2.909398E+002,3.761715E+001,6.383435E+000,1.890188E+007,1.#INF00E+000,1.#INF00E+000,3.602399E+005
302,10/26/14 00:00:00,10/26/14 23:58:00,4.918932E+002,4.656067E+002,2.331770E+001,2.968904E+000,2.775928E+007,1.#INF00E+000,1.#INF00E+000,1.675458E+005
303,10/26/14 00:00:00,10/26/14 23:58:00,5.319747E+002,5.247446E+002,5.419540E+000,1.810587E+000,3.002122E+007,1.#INF00E+000,1.#INF00E+000,1.021779E+005
304,10/26/14 00:00:00,10/26/14 23:58:00,4.449299E+002,4.413014E+002,2.881542E-002,3.599684E+000,2.510898E+007,1.#INF00E+000,1.#INF00E+000,2.031430E+005
305,10/26/14 00:00:00,10/26/14 23:58:00,3.065322E+002,2.999409E+002,0.000000E+000,6.591323E+000,1.729870E+007,1.#INF00E+000,-1.#IND00E+000,3.719718E+005
306,10/26/14 00:00:00,10/26/14 23:58:00,4.138694E+002,3.841258E+002,2.498530E+001,4.758377E+000,2.335612E+007,1.#INF00E+000,1.#INF00E+000,2.685322E+005
307,10/26/14 00:00:00,10/26/14 23:58:00,4.682383E+002,4.438372E+002,2.095804E+001,3.443052E+000,2.642435E+007,1.#INF00E+000,1.#INF00E+000,1.943037E+005
308,10/26/14 00:00:00,10/26/14 23:58:00,3.771850E+002,3.461299E+002,2.546493E+001,5.590210E+000,2.128589E+007,1.#INF00E+000,1.#INF00E+000,3.154754E+005
309,10/26/14 00:00:00,10/26/14 23:58:00,2.705625E+002,2.632798E+002,0.000000E+000,7.282729E+000,1.526881E+007,1.#INF00E+000,-1.#IND00E+000,4.109903E+005
310,10/26/14 00:00:00,10/26/14 23:58:00,3.107673E+002,3.042916E+002,0.000000E+000,6.475729E+000,1.753771E+007,1.#INF00E+000,-1.#IND00E+000,3.654484E+005
311,10/26/14 00:00:00,10/26/14 23:58:00,2.458621E+002,2.382954E+002,0.000000E+000,7.566629E+000,1.387487E+007,1.#INF00E+000,-1.#IND00E+000,4.270118E+005
312,10/26/14 00:00:00,10/26/14 23:58:00,1.987831E+002,1.905224E+002,2.518248E+000,5.742490E+000,1.121804E+007,1.#INF00E+000,1.#INF00E+000,3.240692E+005
313,10/26/14 00:00:00,10/26/14 23:58:00,3.306329E+002,3.026830E+002,2.140227E+001,6.547671E+000,1.865879E+007,1.#INF00E+000,1.#INF00E+000,3.695084E+005
314,10/26/14 00:00:00,10/26/14 23:58:00,3.581998E+002,3.126823E+002,3.926434E+001,6.253095E+000,2.021449E+007,1.#INF00E+000,1.#INF00E+000,3.528844E+005
315,10/26/14 00:00:00,10/26/14 23:58:00,2.933816E+002,2.811210E+002,5.299026E+000,6.961629E+000,1.655657E+007,1.#INF00E+000,1.#INF00E+000,3.928695E+005
316,10/26/14 00:00:00,10/26/14 23:58:00,2.621682E+002,2.544985E+002,2.183228E-001,7.451343E+000,1.479508E+007,1.#INF00E+000,1.#INF00E+000,4.205058E+005
317,10/26/14 00:00:00,10/26/14 23:58:00,2.290806E+002,2.214145E+002,2.424001E-003,7.663660E+000,1.292783E+007,1.#INF00E+000,1.#INF00E+000,4.324876E+005
318,10/26/14 00:00:00,10/26/14 23:58:00,2.634296E+002,2.560900E+002,4.953648E-004,7.339105E+000,1.486627E+007,1.#INF00E+000,1.#INF00E+000,4.141718E+005
319,10/26/14 00:00:00,10/26/14 23:58:00,3.015977E+002,2.657947E+002,2.895351E+001,6.849544E+000,1.702023E+007,1.#INF00E+000,1.#INF00E+000,3.865441E+005
320,10/26/14 00:00:00,10/26/14 23:58:00,1.590991E+002,1.496739E+002,2.183011E-004,9.424996E+000,8.978528E+006,1.#INF00E+000,1.#INF00E+000,5.318861E+005
321,10/26/14 00:00:00,10/26/14 23:58:00,3.845128E+002,3.792188E+002,4.916671E-001,4.802310E+000,2.169942E+007,1.#INF00E+000,1.#INF00E+000,2.710114E+005
322,10/26/14 00:00:00,10/26/14 23:58:00,3.968894E+002,3.503062E+002,4.132488E+001,5.258307E+000,2.239788E+007,1.#INF00E+000,1.#INF00E+000,2.967449E+005
323,10/26/14 00:00:00,10/26/14 23:58:00,3.912340E+002,3.572700E+002,2.864823E+001,5.315808E+000,2.207873E+007,1.#INF00E+000,1.#INF00E+000,2.999900E+005
324,10/26/14 00:00:00,10/26/14 23:58:00,3.168044E+002,3.050382E+002,5.274816E+000,6.491424E+000,1.787840E+007,1.#INF00E+000,1.#INF00E+000,3.663341E+005
325,10/26/14 00:00:00,10/26/14 23:58:00,2.597347E+002,2.520426E+002,1.644702E-001,7.527612E+000,1.465775E+007,1.#INF00E+000,1.#INF00E+000,4.248099E+005
326,10/26/14 00:00:00,10/26/14 23:58:00,1.998141E+002,1.911106E+002,5.017063E-004,8.703022E+000,1.127622E+007,1.#INF00E+000,1.#INF00E+000,4.911425E+005
327,10/26/14 00:00:00,10/26/14 23:58:00,3.374839E+002,2.975820E+002,3.368181E+001,6.220069E+000,1.904541E+007,1.#INF00E+000,1.#INF00E+000,3.510206E+005
328,10/26/14 00:00:00,10/26/14 23:58:00,1.696243E+002,1.606286E+002,1.530689E-004,8.995474E+000,9.572500E+006,1.#INF00E+000,1.#INF00E+000,5.076466E+005
329,10/26/14 00:00:00,10/26/14 23:58:00,2.023010E+002,1.956074E+002,8.307823E-001,5.862820E+000,1.141657E+007,1.#INF00E+000,1.#INF00E+000,3.308598E+005
330,10/26/14 00:00:00,10/26/14 23:58:00,2.896201E+002,2.826854E+002,7.056156E-004,6.933954E+000,1.634429E+007,1.#INF00E+000,1.#INF00E+000,3.913077E+005
331,10/26/14 00:00:00,10/26/14 23:58:00,2.536686E+002,2.200797E+002,2.544638E+001,8.142493E+000,1.431542E+007,1.#INF00E+000,1.#INF00E+000,4.595099E+005
332,10/26/14 00:00:00,10/26/14 23:58:00,2.553181E+002,2.155755E+002,3.167648E+001,8.066123E+000,1.440851E+007,1.#INF00E+000,1.#INF00E+000,4.552000E+005
333,10/26/14 00:00:00,10/26/14 23:58:00,2.980689E+002,2.835536E+002,7.645962E+000,6.869309E+000,1.682109E+007,1.#INF00E+000,1.#INF00E+000,3.876595E+005
334,10/26/14 00:00:00,10/26/14 23:58:00,3.503553E+002,3.428573E+002,1.919757E+000,5.578254E+000,1.977180E+007,1.#INF00E+000,1.#INF00E+000,3.148007E+005
335,10/26/14 00:00:00,10/26/14 23:58:00,3.382355E+002,3.334154E+002,5.533226E-003,4.814573E+000,1.908783E+007,1.#INF00E+000,1.#INF00E+000,2.717035E+005
336,10/26/14 00:00:00,10/26/14 23:58:00,3.807026E+002,3.762631E+002,1.249848E-003,4.438225E+000,2.148440E+007,1.#INF00E+000,1.#INF00E+000,2.504648E+005
337,10/26/14 00:00:00,10/26/14 23:58:00,2.720002E+002,2.374629E+002,2.718751E+001,7.349755E+000,1.534994E+007,1.#INF00E+000,1.#INF00E+000,4.147728E+005
338,10/26/14 00:00:00,10/26/14 23:58:00,2.619823E+002,2.271037E+002,2.692375E+001,7.954805E+000,1.478459E+007,1.#INF00E+000,1.#INF00E+000,4.489180E+005
339,10/26/14 00:00:00,10/26/14 23:58:00,2.747140E+002,2.336844E+002,3.343660E+001,7.592948E+000,1.550309E+007,1.#INF00E+000,1.#INF00E+000,4.284971E+005
340,10/26/14 00:00:00,10/26/14 23:58:00,2.629043E+002,2.499145E+002,5.422469E+000,7.567294E+000,1.483663E+007,1.#INF00E+000,1.#INF00E+000,4.270493E+005
341,10/26/14 00:00:00,10/26/14 23:58:00,2.985366E+002,2.913009E+002,4.641578E-001,6.771534E+000,1.684748E+007,1.#INF00E+000,1.#INF00E+000,3.821418E+005
342,10/26/14 00:00:00,10/26/14 23:58:00,3.515182E+002,3.463386E+002,2.224538E-003,5.177379E+000,1.983742E+007,1.#INF00E+000,1.#INF00E+000,2.921779E+005
343,10/26/14 00:00:00,10/26/14 23:58:00,3.472488E+002,3.416895E+002,5.618148E-003,5.553727E+000,1.959649E+007,1.#INF00E+000,1.#INF00E+000,3.134166E+005
344,10/26/14 00:00:00,10/26/14 23:58:00,2.841733E+002,2.505617E+002,2.645811E+001,7.153490E+000,1.603691E+007,1.#INF00E+000,1.#INF00E+000,4.036969E+005
345,10/26/14 00:00:00,10/26/14 23:58:00,2.750071E+002,2.479362E+002,1.944853E+001,7.622390E+000,1.551963E+007,1.#INF00E+000,1.#INF00E+000,4.301586E+005
346,10/26/14 00:00:00,10/26/14 23:58:00,3.020424E+002,2.586921E+002,3.608117E+001,7.269109E+000,1.704532E+007,1.#INF00E+000,1.#INF00E+000,4.102217E+005
347,10/26/14 00:00:00,10/26/14 23:58:00,2.655679E+002,2.551592E+002,2.938955E+000,7.469802E+000,1.498694E+007,1.#INF00E+000,1.#INF00E+000,4.215475E+005
348,10/26/14 00:00:00,10/26/14 23:58:00,2.868096E+002,2.797002E+002,1.116078E-001,6.997753E+000,1.618568E+007,1.#INF00E+000,1.#INF00E+000,3.949081E+005
349,10/26/14 00:00:00,10/26/14 23:58:00,3.235200E+002,3.163859E+002,1.125695E+000,6.008392E+000,1.825738E+007,1.#INF00E+000,1.#INF00E+000,3.390749E+005
350,10/26/14 00:00:00,10/26/14 23:58:00,3.264801E+002,3.203584E+002,4.141963E-004,6.121271E+000,1.842443E+007,1.#INF00E+000,1.#INF00E+000,3.454451E+005
351,10/26/14 00:00:00,10/26/14 23:58:00,3.087476E+002,2.752709E+002,2.674175E+001,6.734899E+000,1.742372E+007,1.#INF00E+000,1.#INF00E+000,3.800743E+005
352,10/26/14 00:00:00,10/26/14 23:58:00,4.227282E+002,3.795332E+002,3.885269E+001,4.342371E+000,2.385606E+007,1.#INF00E+000,1.#INF00E+000,2.450555E+005
353,10/26/14 00:00:00,10/26/14 23:58:00,3.797978E+002,3.596744E+002,1.849483E+001,1.628583E+000,2.143334E+007,1.#INF00E+000,1.#INF00E+000,9.190674E+004
354,10/26/14 00:00:00,10/26/14 23:58:00,2.558040E+002,2.220702E+002,2.587261E+001,7.861179E+000,1.443593E+007,1.#INF00E+000,1.#INF00E+000,4.436343E+005
355,10/26/14 00:00:00,10/26/14 23:58:00,4.232099E+002,3.846575E+002,3.584853E+001,2.703872E+000,2.388324E+007,1.#INF00E+000,1.#INF00E+000,1.525891E+005
356,10/26/14 00:00:00,10/26/14 23:58:00,6.623290E+001,5.553039E+001,4.642583E-004,1.070205E+001,3.737758E+006,1.#INF00E+000,1.#INF00E+000,6.039546E+005
357,10/26/14 00:00:00,10/26/14 23:58:00,1.989364E+002,1.912359E+002,1.674023E-004,7.700373E+000,1.122669E+007,1.#INF00E+000,1.#INF00E+000,4.345595E+005
358,10/26/14 00:00:00,10/26/14 23:58:00,1.081740E+002,8.745166E+001,1.259137E+001,8.130999E+000,6.104645E+006,1.#INF00E+000,1.#INF00E+000,4.588612E+005
359,10/26/14 00:00:00,10/26/14 23:58:00,1.976424E+002,1.911769E+002,8.550970E-002,6.380030E+000,1.115367E+007,1.#INF00E+000,1.#INF00E+000,3.600478E+005
360,10/26/14 00:00:00,10/26/14 23:58:00,4.125431E+002,3.893410E+002,2.154830E+001,1.653786E+000,2.328127E+007,1.#INF00E+000,1.#INF00E+000,9.332901E+004
361,10/26/14 00:00:00,10/26/14 23:58:00,3.846793E+002,3.449522E+002,3.424801E+001,5.478995E+000,2.170882E+007,1.#INF00E+000,1.#INF00E+000,3.091992E+005
362,10/26/14 00:00:00,10/26/14 23:58:00,2.380151E+002,2.315035E+002,7.401905E-005,6.511496E+000,1.343204E+007,1.#INF00E+000,1.#INF00E+000,3.674669E+005
363,10/26/14 00:00:00,10/26/14 23:58:00,4.801926E+001,3.670459E+001,1.632521E-002,1.129834E+001,2.709898E+006,1.#INF00E+000,1.#INF00E+000,6.376057E+005
364,10/26/14 00:00:00,10/26/14 23:58:00,3.810894E+002,3.523643E+002,2.330859E+001,5.416603E+000,2.150623E+007,1.#INF00E+000,1.#INF00E+000,3.056782E+005
365,10/26/14 00:00:00,10/26/14 23:58:00,3.256545E+002,2.974162E+002,2.159867E+001,6.639685E+000,1.837784E+007,1.#INF00E+000,1.#INF00E+000,3.747010E+005
366,10/26/14 00:00:00,10/26/14 23:58:00,2.220321E+002,2.146410E+002,2.252466E+000,5.138643E+000,1.253006E+007,1.#INF00E+000,1.#INF00E+000,2.899919E+005
367,10/26/14 00:00:00,10/26/14 23:58:00,3.023001E+002,2.897892E+002,5.720603E+000,6.790250E+000,1.705987E+007,1.#INF00E+000,1.#INF00E+000,3.831980E+005
368,10/26/14 00:00:00,10/26/14 23:58:00,2.734341E+002,2.616895E+002,4.396135E+000,7.348347E+000,1.543086E+007,1.#INF00E+000,1.#INF00E+000,4.146934E+005
369,10/26/14 00:00:00,10/26/14 23:58:00,2.933195E+002,2.863387E+002,1.879428E-001,6.792938E+000,1.655307E+007,1.#INF00E+000,1.#INF00E+000,3.833497E+005
370,10/26/14 00:00:00,10/26/14 23:58:00,2.845436E+002,2.772848E+002,2.427977E-001,7.016033E+000,1.605781E+007,1.#INF00E+000,1.#INF00E+000,3.959397E+005
371,10/26/14 00:00:00,10/26/14 23:58:00,3.063263E+002,3.008840E+002,0.000000E+000,5.442307E+000,1.728708E+007,1.#INF00E+000,-1.#IND00E+000,3.071288E+005
372,10/26/14 00:00:00,10/26/14 23:58:00,2.150029E+002,2.086682E+002,3.168581E-001,6.017865E+000,1.213338E+007,1.#INF00E+000,1.#INF00E+000,3.396095E+005
373,10/26/14 00:00:00,10/26/14 23:58:00,1.825932E+002,1.744765E+002,2.377678E+000,5.739085E+000,1.030439E+007,1.#INF00E+000,1.#INF00E+000,3.238770E+005
374,10/26/14 00:00:00,10/26/14 23:58:00,2.461600E+002,2.232970E+002,1.849187E+001,4.371199E+000,1.389169E+007,1.#INF00E+000,1.#INF00E+000,2.466823E+005
375,10/26/14 00:00:00,10/26/14 23:58:00,3.132214E+002,2.898568E+002,1.663051E+001,6.734130E+000,1.767620E+007,1.#INF00E+000,1.#INF00E+000,3.800309E+005
376,10/26/14 00:00:00,10/26/14 23:58:00,2.582452E+002,2.465278E+002,4.069238E+000,7.648196E+000,1.457370E+007,1.#INF00E+000,1.#INF00E+000,4.316149E+005
377,10/26/14 00:00:00,10/26/14 23:58:00,2.728061E+002,2.649731E+002,5.655631E-001,7.267394E+000,1.539542E+007,1.#INF00E+000,1.#INF00E+000,4.101248E+005
378,10/26/14 00:00:00,10/26/14 23:58:00,2.764646E+002,2.713058E+002,4.147752E-001,4.744014E+000,1.560188E+007,1.#INF00E+000,1.#INF00E+000,2.677216E+005
379,10/26/14 00:00:00,10/26/14 23:58:00,2.341801E+002,2.232651E+002,6.278706E+000,4.636359E+000,1.321562E+007,1.#INF00E+000,1.#INF00E+000,2.616462E+005
380,10/26/14 00:00:00,10/26/14 23:58:00,2.955779E+002,2.797101E+002,1.232799E+001,3.539827E+000,1.668051E+007,1.#INF00E+000,1.#INF00E+000,1.997650E+005
381,10/26/14 00:00:00,10/26/14 23:58:00,2.631277E+002,2.402160E+002,1.515622E+001,7.755444E+000,1.484923E+007,1.#INF00E+000,1.#INF00E+000,4.376673E+005
382,10/26/14 00:00:00,10/26/14 23:58:00,2.325740E+002,2.235205E+002,9.421043E-001,8.111438E+000,1.312498E+007,1.#INF00E+000,1.#INF00E+000,4.577573E+005
383,10/26/14 00:00:00,10/26/14 23:58:00,2.476992E+002,2.392029E+002,3.549510E+000,4.946782E+000,1.397855E+007,1.#INF00E+000,1.#INF00E+000,2.791645E+005
384,10/26/14 00:00:00,10/26/14 23:58:00,2.583860E+002,2.475863E+002,6.472026E+000,4.327701E+000,1.458164E+007,1.#INF00E+000,1.#INF00E+000,2.442276E+005
385,10/26/14 00:00:00,10/26/14 23:58:00,2.117364E+002,1.917541E+002,1.448904E+001,5.493307E+000,1.194904E+007,1.#INF00E+000,1.#INF00E+000,3.100068E+005
386,10/26/14 00:00:00,10/26/14 23:58:00,1.968076E+002,1.766954E+002,1.121756E+001,8.894628E+000,1.110655E+007,1.#INF00E+000,1.#INF00E+000,5.019555E+005
387,10/26/14 00:00:00,10/26/14 23:58:00,1.390785E+002,1.259961E+002,3.197149E+000,9.885192E+000,7.848692E+006,1.#INF00E+000,1.#INF00E+000,5.578566E+005
388,10/26/14 00:00:00,10/26/14 23:58:00,1.837760E+002,1.736722E+002,1.031676E+000,9.072177E+000,1.037113E+007,1.#INF00E+000,1.#INF00E+000,5.119752E+005
389,10/26/14 00:00:00,10/26/14 23:58:00,2.112681E+002,2.021980E+002,3.480531E+000,5.589596E+000,1.192261E+007,1.#INF00E+000,1.#INF00E+000,3.154408E+005
390,10/26/14 00:00:00,10/26/14 23:58:00,2.555844E+002,2.476059E+002,3.111549E+000,4.866955E+000,1.442354E+007,1.#INF00E+000,1.#INF00E+000,2.746596E+005
391,10/26/14 00:00:00,10/26/14 23:58:00,2.370305E+002,2.242806E+002,4.672007E+000,8.077925E+000,1.337648E+007,1.#INF00E+000,1.#INF00E+000,4.558660E+005
392,10/26/14 00:00:00,10/26/14 23:58:00,4.536631E+002,4.238004E+002,2.624855E+001,3.614252E+000,2.560182E+007,1.#INF00E+000,1.#INF00E+000,2.039651E+005
393,10/26/14 00:00:00,10/26/14 23:58:00,4.165616E+002,3.747821E+002,3.741929E+001,4.360139E+000,2.350805E+007,1.#INF00E+000,1.#INF00E+000,2.460582E+005
394,10/26/14 00:00:00,10/26/14 23:58:00,3.906259E+002,3.804787E+002,5.388883E+000,4.758300E+000,2.204441E+007,1.#INF00E+000,1.#INF00E+000,2.685278E+005
395,10/26/14 00:00:00,10/26/14 23:58:00,5.407271E+002,5.115414E+002,2.783237E+001,1.353257E+000,3.051515E+007,1.#INF00E+000,1.#INF00E+000,7.636913E+004
396,10/26/14 00:00:00,10/26/14 23:58:00,4.915332E+002,4.540576E+002,3.509406E+001,2.381521E+000,2.773897E+007,1.#INF00E+000,1.#INF00E+000,1.343977E+005
397,10/26/14 00:00:00,10/26/14 23:58:00,4.196533E+002,4.108367E+002,4.765102E+000,4.051482E+000,2.368253E+007,1.#INF00E+000,1.#INF00E+000,2.286395E+005
398,10/26/14 00:00:00,10/26/14 23:58:00,5.515615E+002,5.259370E+002,2.451444E+001,1.110134E+000,3.112658E+007,1.#INF00E+000,1.#INF00E+000,6.264879E+004
399,10/26/14 00:00:00,10/26/14 23:58:00,5.433990E+002,5.072927E+002,3.500000E+001,1.106403E+000,3.066594E+007,1.#INF00E+000,1.#INF00E+000,6.243827E+004
400,10/26/14 00:00:00,10/26/14 23:58:00,5.098483E+002,4.969016E+002,1.094131E+001,2.005405E+000,2.877255E+007,1.#INF00E+000,1.#INF00E+000,1.131721E+005
401,10/26/14 00:00:00,10/26/14 23:58:00,5.247798E+002,4.955250E+002,2.736838E+001,1.886487E+000,2.961519E+007,1.#INF00E+000,1.#INF00E+000,1.064612E+005
402,10/26/14 00:00:00,10/26/14 23:58:00,5.467584E+002,5.076070E+002,3.786156E+001,1.289846E+000,3.085552E+007,1.#INF00E+000,1.#INF00E+000,7.279062E+004
403,10/26/14 00:00:00,10/26/14 23:58:00,4.350896E+002,4.182217E+002,1.290442E+001,3.963514E+000,2.455365E+007,1.#INF00E+000,1.#INF00E+000,2.236752E+005
404,10/26/14 00:00:00,10/26/14 23:58:00,3.592197E+002,3.534400E+002,3.844655E-001,5.395251E+000,2.027205E+007,1.#INF00E+000,1.#INF00E+000,3.044732E+005
405,10/26/14 00:00:00,10/26/14 23:58:00,3.521688E+002,3.411467E+002,5.721341E+000,5.300677E+000,1.987414E+007,1.#INF00E+000,1.#INF00E+000,2.991361E+005
406,10/26/14 00:00:00,10/26/14 23:58:00,3.819948E+002,3.771411E+002,1.032881E-003,4.852618E+000,2.155732E+007,1.#INF00E+000,1.#INF00E+000,2.738505E+005
407,10/26/14 00:00:00,10/26/14 23:58:00,3.427288E+002,3.163761E+002,2.058033E+001,5.772368E+000,1.934140E+007,1.#INF00E+000,1.#INF00E+000,3.257553E+005
408,10/26/14 00:00:00,10/26/14 23:58:00,3.285907E+002,3.223219E+002,1.785878E-001,6.090139E+000,1.854354E+007,1.#INF00E+000,1.#INF00E+000,3.436882E+005
409,10/26/14 00:00:00,10/26/14 23:58:00,3.582540E+002,3.444709E+002,8.562634E+000,5.220492E+000,2.021755E+007,1.#INF00E+000,1.#INF00E+000,2.946110E+005
410,10/26/14 00:00:00,10/26/14 23:58:00,3.521743E+002,3.466469E+002,5.095951E-005,5.527409E+000,1.987445E+007,1.#INF00E+000,1.#INF00E+000,3.119313E+005
411,10/26/14 00:00:00,10/26/14 23:58:00,3.737776E+002,3.486091E+002,2.019474E+001,4.973741E+000,2.109360E+007,1.#INF00E+000,1.#INF00E+000,2.806859E+005
412,10/26/14 00:00:00,10/26/14 23:58:00,5.170274E+001,3.968513E+001,4.132491E-002,1.197628E+001,2.917769E+006,1.#INF00E+000,1.#INF00E+000,6.758642E+005
413,10/26/14 00:00:00,10/26/14 23:58:00,3.826535E+001,2.600048E+001,2.821007E-003,1.226205E+001,2.159450E+006,1.#INF00E+000,1.#INF00E+000,6.919911E+005
414,10/26/14 00:00:00,10/26/14 23:58:00,5.298717E+001,4.102668E+001,1.267510E-002,1.194781E+001,2.990255E+006,1.#INF00E+000,1.#INF00E+000,6.742575E+005
415,10/26/14 00:00:00,10/26/14 23:58:00,2.348837E+001,1.091185E+001,1.571633E-004,1.257637E+001,1.325532E+006,1.#INF00E+000,1.#INF00E+000,7.097291E+005
416,10/26/14 00:00:00,10/26/14 23:58:00,1.407741E+001,1.300214E+000,5.220486E-004,1.277668E+001,7.944384E+005,1.#INF00E+000,1.#INF00E+000,7.210333E+005
417,10/26/14 00:00:00,10/26/14 23:58:00,8.548225E+001,6.506302E+001,8.972245E+000,1.144699E+001,4.824068E+006,1.#INF00E+000,1.#INF00E+000,6.459942E+005
418,10/26/14 00:00:00,10/26/14 23:58:00,2.337712E+001,1.079744E+001,1.320017E-005,1.257967E+001,1.319254E+006,1.#INF00E+000,1.#INF00E+000,7.099154E+005
419,10/26/14 00:00:00,10/26/14 23:58:00,5.948055E+001,4.767002E+001,1.503991E-003,1.180902E+001,3.356699E+006,1.#INF00E+000,1.#INF00E+000,6.664253E+005
420,10/26/14 00:00:00,10/26/14 23:58:00,3.091529E+002,2.945980E+002,8.021286E+000,6.533667E+000,1.744660E+007,1.#INF00E+000,1.#INF00E+000,3.687181E+005
421,10/26/14 00:00:00,10/26/14 23:58:00,8.835768E+001,7.716346E+001,0.000000E+000,1.119422E+001,4.986339E+006,1.#INF00E+000,-1.#IND00E+000,6.317296E+005
422,10/26/14 00:00:00,10/26/14 23:58:00,3.879602E+001,2.651082E+001,3.372361E-002,1.225148E+001,2.189398E+006,1.#INF00E+000,1.#INF00E+000,6.913944E+005
423,10/26/14 00:00:00,10/26/14 23:58:00,2.581518E+002,2.393638E+002,1.166205E+001,7.125993E+000,1.456843E+007,1.#INF00E+000,1.#INF00E+000,4.021452E+005
424,10/26/14 00:00:00,10/26/14 23:58:00,2.296729E+002,2.093779E+002,1.236037E+001,7.934631E+000,1.296126E+007,1.#INF00E+000,1.#INF00E+000,4.477794E+005
425,10/26/14 00:00:00,10/26/14 23:58:00,1.306625E+002,1.069234E+002,1.383473E+001,9.904393E+000,7.373749E+006,1.#INF00E+000,1.#INF00E+000,5.589401E+005
426,10/26/14 00:00:00,10/26/14 23:58:00,2.413875E+002,2.246134E+002,9.201455E+000,7.572671E+000,1.362236E+007,1.#INF00E+000,1.#INF00E+000,4.273528E+005
427,10/26/14 00:00:00,10/26/14 23:58:00,3.157539E+002,3.005623E+002,9.550937E+000,5.640748E+000,1.781912E+007,1.#INF00E+000,1.#INF00E+000,3.183275E+005
