Vertex Num,Start Time,End Time,Total Intensity Received [J/m2],Diffuse Intensity Received [J/m2],Direct Intensity Received [J/m2],Reflected Intensity Received [J/m2],Total Intensity Received [%ambiant],Diffuse Intensity Received [%ambiant],Direct Intensity Received [%ambiant],Reflected Intensity Received [%ambiant]
302,04/09/14 10:01:00,04/09/14 11:00:00,4.570938E+002,1.898015E+002,2.668732E+002,4.192133E-001,6.009822E+003,4.991217E+003,7.164658E+003,5.359745E+002
303,04/09/14 10:01:00,04/09/14 11:00:00,3.540411E+002,1.872090E+002,1.663542E+002,4.778525E-001,4.654895E+003,4.923043E+003,4.466059E+003,6.109462E+002
304,04/09/14 10:01:00,04/09/14 11:00:00,1.523211E+002,1.455615E+002,5.343881E+000,1.415745E+000,2.002702E+003,3.827837E+003,1.434655E+002,1.810065E+003
305,04/09/14 10:01:00,04/09/14 11:00:00,8.480302E+001,8.210139E+001,0.000000E+000,2.701628E+000,1.114981E+003,2.159024E+003,0.000000E+000,3.454098E+003
306,04/09/14 10:01:00,04/09/14 11:00:00,4.319378E+002,1.691933E+002,2.618489E+002,8.956119E-001,5.679073E+003,4.449282E+003,7.029773E+003,1.145062E+003
307,04/09/14 10:01:00,04/09/14 11:00:00,4.136353E+002,1.593899E+002,2.531803E+002,1.065198E+000,5.438434E+003,4.191482E+003,6.797049E+003,1.361882E+003
308,04/09/14 10:01:00,04/09/14 11:00:00,3.642728E+002,1.374049E+002,2.256043E+002,1.263598E+000,4.789421E+003,3.613342E+003,6.056726E+003,1.615541E+003
309,04/09/14 10:01:00,04/09/14 11:00:00,6.411371E+001,6.101585E+001,0.000000E+000,3.097858E+000,8.429603E+002,1.604536E+003,0.000000E+000,3.960688E+003
310,04/09/14 10:01:00,04/09/14 11:00:00,8.171082E+001,7.894649E+001,0.000000E+000,2.764338E+000,1.074325E+003,2.076059E+003,0.000000E+000,3.534274E+003
311,04/09/14 10:01:00,04/09/14 11:00:00,3.282319E+000,1.704223E-001,0.000000E+000,3.111897E+000,4.315558E+001,4.481603E+000,0.000000E+000,3.978636E+003
312,04/09/14 10:01:00,04/09/14 11:00:00,2.398135E+001,2.255444E+001,0.000000E+000,1.426918E+000,3.153043E+002,5.931149E+002,0.000000E+000,1.824350E+003
313,04/09/14 10:01:00,04/09/14 11:00:00,4.122477E+002,1.763934E+002,2.352138E+002,6.404781E-001,5.420190E+003,4.638625E+003,6.314710E+003,8.188670E+002
314,04/09/14 10:01:00,04/09/14 11:00:00,3.696942E+002,1.790762E+002,1.903382E+002,2.798243E-001,4.860700E+003,4.709173E+003,5.109948E+003,3.577622E+002
315,04/09/14 10:01:00,04/09/14 11:00:00,2.529287E+002,1.193650E+002,1.317418E+002,1.821904E+000,3.325480E+003,3.138945E+003,3.536830E+003,2.329349E+003
316,04/09/14 10:01:00,04/09/14 11:00:00,7.376001E+001,6.483128E+001,5.952463E+000,2.976268E+000,9.697888E+002,1.704871E+003,1.598038E+002,3.805232E+003
317,04/09/14 10:01:00,04/09/14 11:00:00,1.633058E+001,1.302021E+001,0.000000E+000,3.310367E+000,2.147128E+002,3.423931E+002,0.000000E+000,4.232385E+003
318,04/09/14 10:01:00,04/09/14 11:00:00,9.961389E+000,6.113897E+000,0.000000E+000,3.847492E+000,1.309713E+002,1.607774E+002,0.000000E+000,4.919113E+003
319,04/09/14 10:01:00,04/09/14 11:00:00,2.135190E+002,1.306350E+002,8.182822E+001,1.055804E+000,2.807326E+003,3.435314E+003,2.196816E+003,1.349871E+003
320,04/09/14 10:01:00,04/09/14 11:00:00,6.320868E+000,2.280690E+000,0.000000E+000,4.040178E+000,8.310611E+001,5.997539E+001,0.000000E+000,5.165467E+003
321,04/09/14 10:01:00,04/09/14 11:00:00,1.020791E+002,9.780723E+001,1.981464E+000,2.290395E+000,1.342125E+003,2.572041E+003,5.319573E+001,2.928327E+003
322,04/09/14 10:01:00,04/09/14 11:00:00,2.601331E+002,1.250276E+002,1.349160E+002,1.895760E-001,3.420203E+003,3.287857E+003,3.622045E+003,2.423776E+002
323,04/09/14 10:01:00,04/09/14 11:00:00,3.876217E+002,1.723395E+002,2.151406E+002,1.415824E-001,5.096410E+003,4.532020E+003,5.775810E+003,1.810166E+002
324,04/09/14 10:01:00,04/09/14 11:00:00,1.840159E+002,1.244621E+002,5.786396E+001,1.689851E+000,2.419422E+003,3.272986E+003,1.553455E+003,2.160516E+003
325,04/09/14 10:01:00,04/09/14 11:00:00,5.963691E+001,5.653859E+001,0.000000E+000,3.098322E+000,7.840999E+002,1.486798E+003,0.000000E+000,3.961281E+003
326,04/09/14 10:01:00,04/09/14 11:00:00,8.807056E+000,4.953930E+000,0.000000E+000,3.853127E+000,1.157943E+002,1.302737E+002,0.000000E+000,4.926317E+003
327,04/09/14 10:01:00,04/09/14 11:00:00,1.796244E+002,1.078197E+002,7.094074E+001,8.639530E-001,2.361683E+003,2.835340E+003,1.904523E+003,1.104585E+003
328,04/09/14 10:01:00,04/09/14 11:00:00,1.305774E+001,9.573319E+000,0.000000E+000,3.484422E+000,1.716818E+002,2.517500E+002,0.000000E+000,4.454919E+003
329,04/09/14 10:01:00,04/09/14 11:00:00,2.538363E+001,2.363211E+001,0.000000E+000,1.751526E+000,3.337413E+002,6.214545E+002,0.000000E+000,2.239370E+003
330,04/09/14 10:01:00,04/09/14 11:00:00,1.231511E+001,8.711390E+000,0.000000E+000,3.603716E+000,1.619177E+002,2.290838E+002,0.000000E+000,4.607440E+003
331,04/09/14 10:01:00,04/09/14 11:00:00,3.197208E+002,1.191900E+002,1.985768E+002,1.954018E+000,4.203655E+003,3.134344E+003,5.331126E+003,2.498261E+003
332,04/09/14 10:01:00,04/09/14 11:00:00,2.918148E+002,1.304419E+002,1.596810E+002,1.691849E+000,3.836750E+003,3.430236E+003,4.286905E+003,2.163070E+003
333,04/09/14 10:01:00,04/09/14 11:00:00,2.761401E+002,1.162273E+002,1.579356E+002,1.977145E+000,3.630661E+003,3.056435E+003,4.240047E+003,2.527828E+003
334,04/09/14 10:01:00,04/09/14 11:00:00,1.928099E+002,1.063604E+002,8.441628E+001,2.033159E+000,2.535044E+003,2.796965E+003,2.266297E+003,2.599445E+003
335,04/09/14 10:01:00,04/09/14 11:00:00,2.819122E+001,2.620092E+001,0.000000E+000,1.990307E+000,3.706552E+002,6.890066E+002,0.000000E+000,2.544657E+003
336,04/09/14 10:01:00,04/09/14 11:00:00,7.284435E+001,7.095620E+001,0.000000E+000,1.888154E+000,9.577499E+002,1.865938E+003,0.000000E+000,2.414051E+003
337,04/09/14 10:01:00,04/09/14 11:00:00,1.977663E+002,1.209569E+002,7.524346E+001,1.565956E+000,2.600210E+003,3.180808E+003,2.020037E+003,2.002113E+003
338,04/09/14 10:01:00,04/09/14 11:00:00,2.596766E+002,9.949463E+001,1.578473E+002,2.334720E+000,3.414201E+003,2.616415E+003,4.237675E+003,2.984997E+003
339,04/09/14 10:01:00,04/09/14 11:00:00,1.886164E+002,9.538328E+001,9.100824E+001,2.224899E+000,2.479909E+003,2.508298E+003,2.443269E+003,2.844588E+003
340,04/09/14 10:01:00,04/09/14 11:00:00,2.309689E+002,1.009902E+002,1.276497E+002,2.328989E+000,3.036755E+003,2.655744E+003,3.426969E+003,2.977669E+003
341,04/09/14 10:01:00,04/09/14 11:00:00,1.386507E+002,9.815543E+001,3.822982E+001,2.265420E+000,1.822964E+003,2.581197E+003,1.026344E+003,2.896396E+003
342,04/09/14 10:01:00,04/09/14 11:00:00,5.252818E+001,5.056488E+001,0.000000E+000,1.963299E+000,6.906349E+002,1.329707E+003,0.000000E+000,2.510126E+003
343,04/09/14 10:01:00,04/09/14 11:00:00,7.711735E+001,7.500405E+001,0.000000E+000,2.113299E+000,1.013931E+003,1.972385E+003,0.000000E+000,2.701905E+003
344,04/09/14 10:01:00,04/09/14 11:00:00,1.007412E+002,9.044895E+001,8.166397E+000,2.125813E+000,1.324534E+003,2.378540E+003,2.192406E+002,2.717905E+003
345,04/09/14 10:01:00,04/09/14 11:00:00,2.770781E+002,1.047184E+002,1.701018E+002,2.257875E+000,3.642993E+003,2.753784E+003,4.566668E+003,2.886749E+003
346,04/09/14 10:01:00,04/09/14 11:00:00,2.199951E+002,1.023005E+002,1.155331E+002,2.161550E+000,2.892473E+003,2.690200E+003,3.101680E+003,2.763594E+003
347,04/09/14 10:01:00,04/09/14 11:00:00,2.020903E+002,9.879868E+001,1.009388E+002,2.352877E+000,2.657062E+003,2.598113E+003,2.709870E+003,3.008212E+003
348,04/09/14 10:01:00,04/09/14 11:00:00,9.698426E+001,9.418360E+001,3.801596E-001,2.420503E+000,1.275139E+003,2.476750E+003,1.020602E+001,3.094673E+003
349,04/09/14 10:01:00,04/09/14 11:00:00,8.636371E+001,8.417802E+001,0.000000E+000,2.185683E+000,1.135501E+003,2.213633E+003,0.000000E+000,2.794450E+003
350,04/09/14 10:01:00,04/09/14 11:00:00,9.521909E+001,9.292821E+001,0.000000E+000,2.290886E+000,1.251931E+003,2.443737E+003,0.000000E+000,2.928955E+003
351,04/09/14 10:01:00,04/09/14 11:00:00,1.022781E+002,8.979577E+001,1.029844E+001,2.183922E+000,1.344742E+003,2.361363E+003,2.764789E+002,2.792198E+003
352,04/09/14 10:01:00,04/09/14 11:00:00,3.634677E+002,1.956624E+002,1.677957E+002,9.536158E-003,4.778834E+003,5.145343E+003,4.504757E+003,1.219221E+001
353,04/09/14 10:01:00,04/09/14 11:00:00,5.909962E+001,5.835688E+001,0.000000E+000,7.427416E-001,7.770356E+002,1.534613E+003,0.000000E+000,9.496134E+002
354,04/09/14 10:01:00,04/09/14 11:00:00,4.621114E+002,2.056105E+002,2.563119E+002,1.889469E-001,6.075792E+003,5.406949E+003,6.881124E+003,2.415732E+002
355,04/09/14 10:01:00,04/09/14 11:00:00,1.260163E+002,1.256735E+002,0.000000E+000,3.428214E-001,1.656849E+003,3.304841E+003,0.000000E+000,4.383057E+002
356,04/09/14 10:01:00,04/09/14 11:00:00,4.617968E+001,3.835440E+001,4.638363E+000,3.186910E+000,6.071655E+002,1.008607E+003,1.245246E+002,4.074543E+003
357,04/09/14 10:01:00,04/09/14 11:00:00,1.534799E+001,1.280871E+001,0.000000E+000,2.539280E+000,2.017937E+002,3.368311E+002,0.000000E+000,3.246532E+003
358,04/09/14 10:01:00,04/09/14 11:00:00,1.714951E+002,1.139464E+002,5.611121E+001,1.437539E+000,2.254800E+003,2.996452E+003,1.506400E+003,1.837930E+003
359,04/09/14 10:01:00,04/09/14 11:00:00,2.091583E+001,1.883059E+001,0.000000E+000,2.085239E+000,2.749991E+002,4.951888E+002,0.000000E+000,2.666030E+003
360,04/09/14 10:01:00,04/09/14 11:00:00,7.225379E+001,7.164136E+001,0.000000E+000,6.124357E-001,9.499853E+002,1.883956E+003,0.000000E+000,7.830142E+002
361,04/09/14 10:01:00,04/09/14 11:00:00,4.117693E+002,2.053081E+002,2.064458E+002,1.542961E-002,5.413900E+003,5.398997E+003,5.542383E+003,1.972714E+001
362,04/09/14 10:01:00,04/09/14 11:00:00,8.746227E+000,6.314734E+000,0.000000E+000,2.431492E+000,1.149945E+002,1.660588E+002,0.000000E+000,3.108723E+003
363,04/09/14 10:01:00,04/09/14 11:00:00,2.207773E+002,8.582697E+001,1.323674E+002,2.582913E+000,2.902757E+003,2.256996E+003,3.553626E+003,3.302317E+003
364,04/09/14 10:01:00,04/09/14 11:00:00,4.025115E+002,1.959985E+002,2.062191E+002,2.938253E-001,5.292179E+003,5.154181E+003,5.536299E+003,3.756629E+002
365,04/09/14 10:01:00,04/09/14 11:00:00,4.362019E+002,2.001993E+002,2.357206E+002,2.819783E-001,5.735137E+003,5.264649E+003,6.328316E+003,3.605162E+002
366,04/09/14 10:01:00,04/09/14 11:00:00,3.021533E+001,2.863827E+001,0.000000E+000,1.577068E+000,3.972680E+002,7.531017E+002,0.000000E+000,2.016320E+003
367,04/09/14 10:01:00,04/09/14 11:00:00,3.326799E+002,1.563766E+002,1.750979E+002,1.205428E+000,4.374041E+003,4.112243E+003,4.700796E+003,1.541169E+003
368,04/09/14 10:01:00,04/09/14 11:00:00,3.176767E+002,1.460125E+002,1.702457E+002,1.418488E+000,4.176780E+003,3.839697E+003,4.570530E+003,1.813572E+003
369,04/09/14 10:01:00,04/09/14 11:00:00,7.770087E+001,6.836289E+001,6.368760E+000,2.969223E+000,1.021603E+003,1.797742E+003,1.709800E+002,3.796224E+003
370,04/09/14 10:01:00,04/09/14 11:00:00,9.882655E+001,7.602271E+001,1.998267E+001,2.821167E+000,1.299361E+003,1.999172E+003,5.364682E+002,3.606932E+003
371,04/09/14 10:01:00,04/09/14 11:00:00,3.782180E+000,1.229877E+000,0.000000E+000,2.552303E+000,4.972771E+001,3.234213E+001,0.000000E+000,3.263182E+003
372,04/09/14 10:01:00,04/09/14 11:00:00,2.333736E+001,2.124698E+001,0.000000E+000,2.090374E+000,3.068372E+002,5.587328E+002,0.000000E+000,2.672595E+003
373,04/09/14 10:01:00,04/09/14 11:00:00,3.871928E+001,3.691234E+001,0.000000E+000,1.806936E+000,5.090770E+002,9.706854E+002,0.000000E+000,2.310212E+003
374,04/09/14 10:01:00,04/09/14 11:00:00,8.502526E+001,8.401689E+001,0.000000E+000,1.008368E+000,1.117903E+003,2.209396E+003,0.000000E+000,1.289224E+003
375,04/09/14 10:01:00,04/09/14 11:00:00,4.232765E+002,1.922803E+002,2.305461E+002,4.501019E-001,5.565195E+003,5.056402E+003,6.189396E+003,5.754664E+002
376,04/09/14 10:01:00,04/09/14 11:00:00,3.213407E+002,1.447692E+002,1.751273E+002,1.444252E+000,4.224954E+003,3.807002E+003,4.701585E+003,1.846512E+003
377,04/09/14 10:01:00,04/09/14 11:00:00,1.668483E+002,9.592543E+001,6.848507E+001,2.437793E+000,2.193704E+003,2.522555E+003,1.838597E+003,3.116778E+003
378,04/09/14 10:01:00,04/09/14 11:00:00,1.739223E+001,1.532503E+001,0.000000E+000,2.067204E+000,2.286712E+002,4.030029E+002,0.000000E+000,2.642972E+003
379,04/09/14 10:01:00,04/09/14 11:00:00,4.325358E+001,4.175283E+001,0.000000E+000,1.500749E+000,5.686935E+002,1.097976E+003,0.000000E+000,1.918744E+003
380,04/09/14 10:01:00,04/09/14 11:00:00,5.549631E+001,5.421702E+001,0.000000E+000,1.279293E+000,7.296597E+002,1.425747E+003,0.000000E+000,1.635607E+003
381,04/09/14 10:01:00,04/09/14 11:00:00,4.433547E+002,1.922677E+002,2.506126E+002,4.743857E-001,5.829181E+003,5.056073E+003,6.728115E+003,6.065139E+002
382,04/09/14 10:01:00,04/09/14 11:00:00,2.299087E+002,1.093969E+002,1.183656E+002,2.146117E+000,3.022815E+003,2.876816E+003,3.177723E+003,2.743864E+003
383,04/09/14 10:01:00,04/09/14 11:00:00,3.169904E+001,2.983651E+001,0.000000E+000,1.862530E+000,4.167757E+002,7.846119E+002,0.000000E+000,2.381291E+003
384,04/09/14 10:01:00,04/09/14 11:00:00,4.379810E+001,4.217152E+001,0.000000E+000,1.626580E+000,5.758528E+002,1.108986E+003,0.000000E+000,2.079623E+003
385,04/09/14 10:01:00,04/09/14 11:00:00,8.128588E+001,7.977723E+001,0.000000E+000,1.508653E+000,1.068738E+003,2.097905E+003,0.000000E+000,1.928850E+003
386,04/09/14 10:01:00,04/09/14 11:00:00,4.499197E+002,1.852667E+002,2.640289E+002,6.240408E-001,5.915497E+003,4.871967E+003,7.088300E+003,7.978516E+002
387,04/09/14 10:01:00,04/09/14 11:00:00,4.103583E+002,1.609351E+002,2.483064E+002,1.116779E+000,5.395348E+003,4.232118E+003,6.666202E+003,1.427829E+003
388,04/09/14 10:01:00,04/09/14 11:00:00,2.854958E+002,1.211578E+002,1.624077E+002,1.930384E+000,3.753669E+003,3.186091E+003,4.360106E+003,2.468043E+003
389,04/09/14 10:01:00,04/09/14 11:00:00,3.519979E+001,3.317251E+001,0.000000E+000,2.027279E+000,4.628031E+002,8.723389E+002,0.000000E+000,2.591926E+003
390,04/09/14 10:01:00,04/09/14 11:00:00,3.564373E+001,3.364127E+001,0.000000E+000,2.002462E+000,4.686401E+002,8.846660E+002,0.000000E+000,2.560197E+003
391,04/09/14 10:01:00,04/09/14 11:00:00,3.643801E+002,1.568415E+002,2.063391E+002,1.199574E+000,4.790832E+003,4.124467E+003,5.539518E+003,1.533684E+003
392,04/09/14 10:01:00,04/09/14 11:00:00,4.118806E+002,1.579034E+002,2.529375E+002,1.039793E+000,5.415364E+003,4.152391E+003,6.790532E+003,1.329402E+003
393,04/09/14 10:01:00,04/09/14 11:00:00,2.174769E+002,1.277047E+002,8.852599E+001,1.246212E+000,2.859364E+003,3.358257E+003,2.376629E+003,1.593312E+003
394,04/09/14 10:01:00,04/09/14 11:00:00,2.725399E+002,1.279929E+002,1.428263E+002,1.720741E+000,3.583327E+003,3.365834E+003,3.834412E+003,2.200010E+003
395,04/09/14 10:01:00,04/09/14 11:00:00,4.387100E+002,1.722540E+002,2.659677E+002,4.883272E-001,5.768113E+003,4.529771E+003,7.140349E+003,6.243384E+002
396,04/09/14 10:01:00,04/09/14 11:00:00,2.590506E+002,1.385994E+002,1.197070E+002,7.442926E-001,3.405970E+003,3.644754E+003,3.213734E+003,9.515964E+002
397,04/09/14 10:01:00,04/09/14 11:00:00,2.400423E+002,1.231130E+002,1.150991E+002,1.830247E+000,3.156052E+003,3.237508E+003,3.090028E+003,2.340015E+003
398,04/09/14 10:01:00,04/09/14 11:00:00,4.330451E+002,1.749553E+002,2.577180E+002,3.717261E-001,5.693631E+003,4.600807E+003,6.918874E+003,4.752610E+002
399,04/09/14 10:01:00,04/09/14 11:00:00,3.266219E+002,1.562717E+002,1.699444E+002,4.057477E-001,4.294391E+003,4.109483E+003,4.562443E+003,5.187584E+002
400,04/09/14 10:01:00,04/09/14 11:00:00,3.711851E+002,1.624018E+002,2.079517E+002,8.316078E-001,4.880302E+003,4.270687E+003,5.582812E+003,1.063231E+003
401,04/09/14 10:01:00,04/09/14 11:00:00,4.442826E+002,1.790740E+002,2.647330E+002,4.756818E-001,5.841381E+003,4.709116E+003,7.107201E+003,6.081710E+002
402,04/09/14 10:01:00,04/09/14 11:00:00,3.620565E+002,1.675391E+002,1.940426E+002,4.748300E-001,4.760281E+003,4.405784E+003,5.209398E+003,6.070819E+002
403,04/09/14 10:01:00,04/09/14 11:00:00,3.987586E+002,1.614877E+002,2.362985E+002,9.723778E-001,5.242836E+003,4.246648E+003,6.343831E+003,1.243209E+003
404,04/09/14 10:01:00,04/09/14 11:00:00,1.198380E+002,1.026059E+002,1.502172E+001,2.210335E+000,1.575617E+003,2.698232E+003,4.032834E+002,2.825967E+003
405,04/09/14 10:01:00,04/09/14 11:00:00,1.042738E+002,1.026707E+002,0.000000E+000,1.603112E+000,1.370981E+003,2.699936E+003,0.000000E+000,2.049618E+003
406,04/09/14 10:01:00,04/09/14 11:00:00,1.110104E+002,1.091455E+002,0.000000E+000,1.864835E+000,1.459553E+003,2.870205E+003,0.000000E+000,2.384238E+003
407,04/09/14 10:01:00,04/09/14 11:00:00,1.047789E+002,1.027817E+002,1.558863E-001,1.841279E+000,1.377622E+003,2.702855E+003,4.185029E+000,2.354121E+003
408,04/09/14 10:01:00,04/09/14 11:00:00,8.113783E+001,7.835983E+001,0.000000E+000,2.778000E+000,1.066792E+003,2.060632E+003,0.000000E+000,3.551741E+003
409,04/09/14 10:01:00,04/09/14 11:00:00,8.909099E+001,8.682058E+001,0.000000E+000,2.270406E+000,1.171359E+003,2.283124E+003,0.000000E+000,2.902771E+003
410,04/09/14 10:01:00,04/09/14 11:00:00,7.864063E+001,7.585639E+001,0.000000E+000,2.784239E+000,1.033959E+003,1.994799E+003,0.000000E+000,3.559718E+003
411,04/09/14 10:01:00,04/09/14 11:00:00,9.990596E+001,9.788888E+001,0.000000E+000,2.017079E+000,1.313553E+003,2.574188E+003,0.000000E+000,2.578885E+003
412,04/09/14 10:01:00,04/09/14 11:00:00,2.118836E+001,1.717196E+001,0.000000E+000,4.016403E+000,2.785824E+002,4.515717E+002,0.000000E+000,5.135070E+003
413,04/09/14 10:01:00,04/09/14 11:00:00,1.102250E+001,6.777580E+000,0.000000E+000,4.244922E+000,1.449227E+002,1.782303E+002,0.000000E+000,5.427238E+003
414,04/09/14 10:01:00,04/09/14 11:00:00,1.876299E+001,1.469042E+001,0.000000E+000,4.072576E+000,2.466939E+002,3.863145E+002,0.000000E+000,5.206888E+003
415,04/09/14 10:01:00,04/09/14 11:00:00,5.165458E+000,8.295201E-001,0.000000E+000,4.335938E+000,6.791489E+001,2.181392E+001,0.000000E+000,5.543603E+003
416,04/09/14 10:01:00,04/09/14 11:00:00,6.525781E+000,2.187417E+000,0.000000E+000,4.338365E+000,8.580029E+001,5.752258E+001,0.000000E+000,5.546706E+003
417,04/09/14 10:01:00,04/09/14 11:00:00,3.532235E+001,3.158106E+001,0.000000E+000,3.741290E+000,4.644146E+002,8.304884E+002,0.000000E+000,4.783332E+003
418,04/09/14 10:01:00,04/09/14 11:00:00,6.072572E+000,1.736442E+000,0.000000E+000,4.336130E+000,7.984154E+001,4.566328E+001,0.000000E+000,5.543849E+003
419,04/09/14 10:01:00,04/09/14 11:00:00,1.234262E+001,8.124820E+000,0.000000E+000,4.217800E+000,1.622795E+002,2.136587E+002,0.000000E+000,5.392562E+003
420,04/09/14 10:01:00,04/09/14 11:00:00,3.396844E+001,3.025667E+001,0.000000E+000,3.711767E+000,4.466135E+002,7.956610E+002,0.000000E+000,4.745585E+003
421,04/09/14 10:01:00,04/09/14 11:00:00,1.151373E+001,7.278573E+000,0.000000E+000,4.235160E+000,1.513813E+002,1.914049E+002,0.000000E+000,5.414756E+003
422,04/09/14 10:01:00,04/09/14 11:00:00,1.911154E+001,1.503511E+001,0.000000E+000,4.076431E+000,2.512765E+002,3.953789E+002,0.000000E+000,5.211818E+003
423,04/09/14 10:01:00,04/09/14 11:00:00,5.574335E+001,5.304672E+001,0.000000E+000,2.696624E+000,7.329077E+002,1.394972E+003,0.000000E+000,3.447700E+003
424,04/09/14 10:01:00,04/09/14 11:00:00,1.744082E+001,1.400444E+001,0.000000E+000,3.436382E+000,2.293101E+002,3.682754E+002,0.000000E+000,4.393499E+003
425,04/09/14 10:01:00,04/09/14 11:00:00,1.583613E+002,5.646040E+001,9.996125E+001,1.939656E+000,2.082118E+003,1.484741E+003,2.683627E+003,2.479897E+003
426,04/09/14 10:01:00,04/09/14 11:00:00,3.748122E+001,3.469104E+001,0.000000E+000,2.790181E+000,4.927991E+002,9.122716E+002,0.000000E+000,3.567315E+003
427,04/09/14 10:01:00,04/09/14 11:00:00,6.394987E+001,6.214726E+001,0.000000E+000,1.802616E+000,8.408063E+002,1.634289E+003,0.000000E+000,2.304689E+003
428,04/09/14 10:01:00,04/09/14 11:00:00,6.923611E+001,6.723191E+001,0.000000E+000,2.004197E+000,9.103091E+002,1.768000E+003,0.000000E+000,2.562415E+003
429,04/09/14 10:01:00,04/09/14 11:00:00,8.134153E+001,7.907566E+001,0.000000E+000,2.265867E+000,1.069470E+003,2.079456E+003,0.000000E+000,2.896967E+003
430,04/09/14 10:01:00,04/09/14 11:00:00,9.781720E+001,9.609435E+001,0.000000E+000,1.722853E+000,1.286090E+003,2.526997E+003,0.000000E+000,2.202710E+003
431,04/09/14 10:01:00,04/09/14 11:00:00,8.267629E+001,8.036907E+001,0.000000E+000,2.307221E+000,1.087019E+003,2.113469E+003,0.000000E+000,2.949839E+003
432,04/09/14 10:01:00,04/09/14 11:00:00,7.432817E+000,3.145068E+000,0.000000E+000,4.287748E+000,9.772589E+001,8.270599E+001,0.000000E+000,5.481992E+003
433,04/09/14 10:01:00,04/09/14 11:00:00,4.570459E+002,2.103608E+002,2.465703E+002,1.147695E-001,6.009192E+003,5.531867E+003,6.619594E+003,1.467357E+002
434,04/09/14 10:01:00,04/09/14 11:00:00,3.447205E+002,2.077710E+002,1.367820E+002,1.675128E-001,4.532349E+003,5.463762E+003,3.672142E+003,2.141693E+002
435,04/09/14 10:01:00,04/09/14 11:00:00,1.039737E+002,5.435914E+001,4.724086E+001,2.373681E+000,1.367035E+003,1.429485E+003,1.268260E+003,3.034810E+003
436,04/09/14 10:01:00,04/09/14 11:00:00,8.410399E+001,4.792967E+001,3.381328E+001,2.361036E+000,1.105790E+003,1.260408E+003,9.077742E+002,3.018643E+003
437,04/09/14 10:01:00,04/09/14 11:00:00,6.383482E+001,4.315165E+001,1.826807E+001,2.415096E+000,8.392935E+002,1.134761E+003,4.904371E+002,3.087760E+003
438,04/09/14 10:01:00,04/09/14 11:00:00,2.487311E+002,1.923187E+002,5.593149E+001,4.808837E-001,3.270290E+003,5.057414E+003,1.501575E+003,6.148217E+002
439,04/09/14 10:01:00,04/09/14 11:00:00,2.216897E+002,1.883378E+002,3.279014E+001,5.617403E-001,2.914753E+003,4.952728E+003,8.803063E+002,7.181989E+002
440,04/09/14 10:01:00,04/09/14 11:00:00,2.040696E+002,1.846114E+002,1.882293E+001,6.352859E-001,2.683086E+003,4.854733E+003,5.053330E+002,8.122286E+002
441,04/09/14 10:01:00,04/09/14 11:00:00,3.063863E+001,2.827936E+001,0.000000E+000,2.359266E+000,4.028335E+002,7.436635E+002,0.000000E+000,3.016380E+003
442,04/09/14 10:01:00,04/09/14 11:00:00,6.219234E+000,3.642552E+000,0.000000E+000,2.576682E+000,8.176983E+001,9.578835E+001,0.000000E+000,3.294351E+003
443,04/09/14 10:01:00,04/09/14 11:00:00,8.715431E+000,6.216497E+000,0.000000E+000,2.498934E+000,1.145896E+002,1.634755E+002,0.000000E+000,3.194949E+003
444,04/09/14 10:01:00,04/09/14 11:00:00,4.711375E+000,1.762405E+000,0.000000E+000,2.948970E+000,6.194467E+001,4.634604E+001,0.000000E+000,3.770331E+003
445,04/09/14 10:01:00,04/09/14 11:00:00,9.119237E+000,6.283198E+000,0.000000E+000,2.836039E+000,1.198988E+002,1.652295E+002,0.000000E+000,3.625945E+003
446,04/09/14 10:01:00,04/09/14 11:00:00,2.700478E+002,1.895565E+002,7.995430E+001,5.369921E-001,3.550560E+003,4.984775E+003,2.146507E+003,6.865576E+002
447,04/09/14 10:01:00,04/09/14 11:00:00,3.074622E+002,2.048627E+002,1.023724E+002,2.270617E-001,4.042480E+003,5.387284E+003,2.748358E+003,2.903040E+002
448,04/09/14 10:01:00,04/09/14 11:00:00,3.262823E+002,2.035745E+002,1.224548E+002,2.529728E-001,4.289925E+003,5.353407E+003,3.287505E+003,3.234320E+002
449,04/09/14 10:01:00,04/09/14 11:00:00,7.787759E+001,7.389381E+001,1.591311E+000,2.392478E+000,1.023926E+003,1.943188E+003,4.272141E+001,3.058843E+003
450,04/09/14 10:01:00,04/09/14 11:00:00,5.811001E+000,1.653834E+000,0.000000E+000,4.157167E+000,7.640244E+001,4.349096E+001,0.000000E+000,5.315041E+003
451,04/09/14 10:01:00,04/09/14 11:00:00,1.234805E+002,1.055988E+002,1.573846E+001,2.143199E+000,1.623508E+003,2.776936E+003,4.225254E+002,2.740133E+003
452,04/09/14 10:01:00,04/09/14 11:00:00,5.754972E+001,5.433106E+001,0.000000E+000,3.218659E+000,7.566577E+002,1.428746E+003,0.000000E+000,4.115135E+003
453,04/09/14 10:01:00,04/09/14 11:00:00,3.165732E+002,1.513559E+002,1.648928E+002,3.243959E-001,4.162271E+003,3.980214E+003,4.426824E+003,4.147481E+002
454,04/09/14 10:01:00,04/09/14 11:00:00,8.405845E+001,8.141797E+001,0.000000E+000,2.640478E+000,1.105192E+003,2.141052E+003,0.000000E+000,3.375916E+003
