Vertex Num,Start Time,End Time,Total Intensity Received [J/m2],Diffuse Intensity Received [J/m2],Direct Intensity Received [J/m2],Reflected Intensity Received [J/m2],Total Intensity Received [%ambiant],Diffuse Intensity Received [%ambiant],Direct Intensity Received [%ambiant],Reflected Intensity Received [%ambiant]
298,07/05/17 08:00:00,07/05/17 12:00:00,9.358425E+002,7.833319E+002,1.506838E+002,1.826761E+000,2.883820E+001,3.901443E+001,1.221423E+001,4.971122E+001
299,07/05/17 08:00:00,07/05/17 12:00:00,5.454227E+002,5.363793E+002,6.729668E+000,2.313718E+000,1.680732E+001,2.671477E+001,5.454980E-001,6.296265E+001
300,07/05/17 08:00:00,07/05/17 12:00:00,1.619159E+003,1.529091E+003,8.955898E+001,5.090716E-001,4.989474E+001,7.615751E+001,7.259532E+000,1.385324E+001
301,07/05/17 08:00:00,07/05/17 12:00:00,1.707535E+003,1.489723E+003,2.173245E+002,4.869809E-001,5.261807E+001,7.419679E+001,1.761604E+001,1.325209E+001
302,07/05/17 08:00:00,07/05/17 12:00:00,2.266385E+003,1.657841E+003,6.079726E+002,5.712027E-001,6.983916E+001,8.257002E+001,4.928146E+001,1.554400E+001
303,07/05/17 08:00:00,07/05/17 12:00:00,3.040864E+003,1.766535E+003,1.273974E+003,3.555128E-001,9.370491E+001,8.798358E+001,1.032666E+002,9.674484E+000
304,07/05/17 08:00:00,07/05/17 12:00:00,2.808628E+003,1.512393E+003,1.295355E+003,8.799115E-001,8.654851E+001,7.532588E+001,1.049998E+002,2.394482E+001
305,07/05/17 08:00:00,07/05/17 12:00:00,1.626609E+003,9.426995E+002,6.819911E+002,1.918354E+000,5.012432E+001,4.695186E+001,5.528130E+001,5.220369E+001
306,07/05/17 08:00:00,07/05/17 12:00:00,1.759302E+003,1.471477E+003,2.869617E+002,8.637866E-001,5.421329E+001,7.328801E+001,2.326073E+001,2.350602E+001
307,07/05/17 08:00:00,07/05/17 12:00:00,1.874004E+003,1.526891E+003,3.463506E+002,7.626076E-001,5.774787E+001,7.604796E+001,2.807472E+001,2.075266E+001
308,07/05/17 08:00:00,07/05/17 12:00:00,1.477949E+003,1.403848E+003,7.321220E+001,8.881098E-001,4.554332E+001,6.991972E+001,5.934484E+000,2.416792E+001
309,07/05/17 08:00:00,07/05/17 12:00:00,1.001667E+003,6.912073E+002,3.081672E+002,2.292084E+000,3.086658E+001,3.442610E+001,2.497962E+001,6.237392E+001
310,07/05/17 08:00:00,07/05/17 12:00:00,1.392925E+003,8.756773E+002,5.152383E+002,2.009366E+000,4.292330E+001,4.361377E+001,4.176454E+001,5.468038E+001
311,07/05/17 08:00:00,07/05/17 12:00:00,1.207125E+003,8.769336E+002,3.284189E+002,1.772135E+000,3.719782E+001,4.367634E+001,2.662121E+001,4.822469E+001
312,07/05/17 08:00:00,07/05/17 12:00:00,6.292363E+002,6.206529E+002,6.926741E+000,1.656705E+000,1.939006E+001,3.091208E+001,5.614725E-001,4.508350E+001
313,07/05/17 08:00:00,07/05/17 12:00:00,2.717154E+003,1.679632E+003,1.036982E+003,5.396868E-001,8.372971E+001,8.365533E+001,8.405641E+001,1.468637E+001
314,07/05/17 08:00:00,07/05/17 12:00:00,2.534506E+003,1.798597E+003,7.358120E+002,9.691016E-002,7.810136E+001,8.958046E+001,5.964394E+001,2.637193E+000
315,07/05/17 08:00:00,07/05/17 12:00:00,1.802597E+003,1.198723E+003,6.024404E+002,1.433623E+000,5.554744E+001,5.970332E+001,4.883302E+001,3.901284E+001
316,07/05/17 08:00:00,07/05/17 12:00:00,7.015739E+002,6.233541E+002,7.575036E+001,2.469406E+000,2.161916E+001,3.104662E+001,6.140224E+000,6.719934E+001
317,07/05/17 08:00:00,07/05/17 12:00:00,4.626425E+001,4.294036E+001,0.000000E+000,3.323885E+000,1.425643E+000,2.138677E+000,0.000000E+000,9.045208E+001
318,07/05/17 08:00:00,07/05/17 12:00:00,1.155801E+002,1.121787E+002,0.000000E+000,3.401387E+000,3.561626E+000,5.587144E+000,0.000000E+000,9.256113E+001
319,07/05/17 08:00:00,07/05/17 12:00:00,1.503618E+003,1.350955E+003,1.519722E+002,6.912386E-001,4.633433E+001,6.728531E+001,1.231866E+001,1.881051E+001
320,07/05/17 08:00:00,07/05/17 12:00:00,4.587282E+001,4.230819E+001,0.000000E+000,3.564634E+000,1.413581E+000,2.107191E+000,0.000000E+000,9.700352E+001
321,07/05/17 08:00:00,07/05/17 12:00:00,9.577394E+002,7.449882E+002,2.108771E+002,1.874196E+000,2.951296E+001,3.710469E+001,1.709342E+001,5.100203E+001
322,07/05/17 08:00:00,07/05/17 12:00:00,2.479361E+003,1.594154E+003,8.850811E+002,1.257028E-001,7.640207E+001,7.939805E+001,7.174351E+001,3.420720E+000
323,07/05/17 08:00:00,07/05/17 12:00:00,2.988219E+003,1.716443E+003,1.271645E+003,1.314637E-001,9.208262E+001,8.548871E+001,1.030778E+002,3.577489E+000
324,07/05/17 08:00:00,07/05/17 12:00:00,1.847456E+003,1.176531E+003,6.695583E+002,1.366516E+000,5.692977E+001,5.859802E+001,5.427352E+001,3.718666E+001
325,07/05/17 08:00:00,07/05/17 12:00:00,5.724070E+002,5.231498E+002,4.660913E+001,2.648087E+000,1.763885E+001,2.605587E+001,3.778074E+000,7.206176E+001
326,07/05/17 08:00:00,07/05/17 12:00:00,5.664445E+001,5.309526E+001,0.000000E+000,3.549192E+000,1.745512E+000,2.644449E+000,0.000000E+000,9.658331E+001
327,07/05/17 08:00:00,07/05/17 12:00:00,1.550221E+003,1.345869E+003,2.036494E+002,7.025312E-001,4.777041E+001,6.703202E+001,1.650755E+001,1.911781E+001
328,07/05/17 08:00:00,07/05/17 12:00:00,8.576889E+001,8.240960E+001,0.000000E+000,3.359293E+000,2.642988E+000,4.104472E+000,0.000000E+000,9.141565E+001
329,07/05/17 08:00:00,07/05/17 12:00:00,4.873438E+002,4.850790E+002,0.000000E+000,2.264814E+000,1.501761E+001,2.415972E+001,0.000000E+000,6.163185E+001
330,07/05/17 08:00:00,07/05/17 12:00:00,6.500165E+002,6.479025E+002,0.000000E+000,2.113946E+000,2.003040E+001,3.226927E+001,0.000000E+000,5.752630E+001
331,07/05/17 08:00:00,07/05/17 12:00:00,3.014199E+003,1.859570E+003,1.154427E+003,2.023367E-001,9.288323E+001,9.261730E+001,9.357631E+001,5.506141E+000
332,07/05/17 08:00:00,07/05/17 12:00:00,2.545746E+003,1.796779E+003,7.488973E+002,6.991615E-002,7.844773E+001,8.948990E+001,6.070462E+001,1.902611E+000
333,07/05/17 08:00:00,07/05/17 12:00:00,2.286220E+003,1.388355E+003,8.967944E+002,1.070619E+000,7.045039E+001,6.914807E+001,7.269297E+001,2.913448E+001
334,07/05/17 08:00:00,07/05/17 12:00:00,1.114787E+003,8.168671E+002,2.958214E+002,2.098387E+000,3.435241E+001,4.068468E+001,2.397890E+001,5.710289E+001
335,07/05/17 08:00:00,07/05/17 12:00:00,1.633838E+001,1.292855E+001,0.000000E+000,3.409835E+000,5.034710E-001,6.439161E-001,0.000000E+000,9.279102E+001
336,07/05/17 08:00:00,07/05/17 12:00:00,1.416051E+002,1.382535E+002,0.000000E+000,3.351609E+000,4.363593E+000,6.885820E+000,0.000000E+000,9.120654E+001
337,07/05/17 08:00:00,07/05/17 12:00:00,1.547839E+003,1.352090E+003,1.951039E+002,6.447197E-001,4.769701E+001,6.734188E+001,1.581487E+001,1.754460E+001
338,07/05/17 08:00:00,07/05/17 12:00:00,3.163918E+003,1.923627E+003,1.240237E+003,5.432314E-002,9.749685E+001,9.580767E+001,1.005320E+002,1.478282E+000
339,07/05/17 08:00:00,07/05/17 12:00:00,2.564702E+003,1.760261E+003,8.044011E+002,3.943646E-002,7.903186E+001,8.767113E+001,6.520369E+001,1.073175E+000
340,07/05/17 08:00:00,07/05/17 12:00:00,2.377253E+003,1.453274E+003,9.230153E+002,9.636580E-001,7.325559E+001,7.238141E+001,7.481840E+001,2.622379E+001
341,07/05/17 08:00:00,07/05/17 12:00:00,1.054467E+003,8.371609E+002,2.151891E+002,2.116811E+000,3.249363E+001,4.169543E+001,1.744294E+001,5.760426E+001
342,07/05/17 08:00:00,07/05/17 12:00:00,2.976045E+001,2.628123E+001,0.000000E+000,3.479220E+000,9.170751E-001,1.308957E+000,0.000000E+000,9.467918E+001
343,07/05/17 08:00:00,07/05/17 12:00:00,1.684088E+002,1.650520E+002,0.000000E+000,3.356832E+000,5.189556E+000,8.220539E+000,0.000000E+000,9.134867E+001
344,07/05/17 08:00:00,07/05/17 12:00:00,1.557032E+003,1.345817E+003,2.105146E+002,7.003303E-001,4.798028E+001,6.702942E+001,1.706403E+001,1.905792E+001
345,07/05/17 08:00:00,07/05/17 12:00:00,3.087583E+003,1.834970E+003,1.252330E+003,2.834379E-001,9.514456E+001,9.139205E+001,1.015122E+002,7.713127E+000
346,07/05/17 08:00:00,07/05/17 12:00:00,2.745466E+003,1.831101E+003,9.142617E+002,1.032881E-001,8.460214E+001,9.119934E+001,7.410885E+001,2.810754E+000
347,07/05/17 08:00:00,07/05/17 12:00:00,2.021334E+003,1.293790E+003,7.262504E+002,1.294067E+000,6.228788E+001,6.443818E+001,5.886890E+001,3.521514E+001
348,07/05/17 08:00:00,07/05/17 12:00:00,6.038080E+002,5.662700E+002,3.490517E+001,2.632822E+000,1.860648E+001,2.820350E+001,2.829367E+000,7.164635E+001
349,07/05/17 08:00:00,07/05/17 12:00:00,1.853539E+002,1.822459E+002,0.000000E+000,3.108054E+000,5.711723E+000,9.076893E+000,0.000000E+000,8.457872E+001
350,07/05/17 08:00:00,07/05/17 12:00:00,1.081292E+002,1.046480E+002,0.000000E+000,3.481144E+000,3.332025E+000,5.212073E+000,0.000000E+000,9.473155E+001
351,07/05/17 08:00:00,07/05/17 12:00:00,1.525362E+003,1.332732E+003,1.917484E+002,8.816158E-001,4.700437E+001,6.637771E+001,1.554287E+001,2.399120E+001
352,07/05/17 08:00:00,07/05/17 12:00:00,1.530368E+003,1.155848E+003,3.739775E+002,5.420302E-001,4.715862E+001,5.756788E+001,3.031413E+001,1.475014E+001
353,07/05/17 08:00:00,07/05/17 12:00:00,1.256104E+002,1.226029E+002,0.000000E+000,3.007426E+000,3.870711E+000,6.106331E+000,0.000000E+000,8.184035E+001
354,07/05/17 08:00:00,07/05/17 12:00:00,2.436292E+003,1.584377E+003,8.514936E+002,4.222676E-001,7.507490E+001,7.891107E+001,6.902095E+001,1.149107E+001
355,07/05/17 08:00:00,07/05/17 12:00:00,5.135504E+002,5.113492E+002,0.000000E+000,2.201101E+000,1.582517E+001,2.546813E+001,0.000000E+000,5.989803E+001
356,07/05/17 08:00:00,07/05/17 12:00:00,1.109564E+003,7.182122E+002,3.889957E+002,2.356591E+000,3.419148E+001,3.577110E+001,3.153148E+001,6.412933E+001
357,07/05/17 08:00:00,07/05/17 12:00:00,8.026916E+001,7.673611E+001,0.000000E+000,3.533053E+000,2.473512E+000,3.821899E+000,0.000000E+000,9.614411E+001
358,07/05/17 08:00:00,07/05/17 12:00:00,5.467313E+002,5.441099E+002,0.000000E+000,2.621486E+000,1.684765E+001,2.709980E+001,0.000000E+000,7.133788E+001
359,07/05/17 08:00:00,07/05/17 12:00:00,1.344534E+001,9.789281E+000,0.000000E+000,3.656057E+000,4.143211E-001,4.875625E-001,0.000000E+000,9.949140E+001
360,07/05/17 08:00:00,07/05/17 12:00:00,1.956140E+002,1.927853E+002,0.000000E+000,2.828649E+000,6.027888E+000,9.601817E+000,0.000000E+000,7.697535E+001
361,07/05/17 08:00:00,07/05/17 12:00:00,2.014650E+003,1.359544E+003,6.547673E+002,3.386908E-001,6.208190E+001,6.771311E+001,5.307457E+001,9.216710E+000
362,07/05/17 08:00:00,07/05/17 12:00:00,6.294795E+001,5.938327E+001,0.000000E+000,3.564678E+000,1.939755E+000,2.957628E+000,0.000000E+000,9.700473E+001
363,07/05/17 08:00:00,07/05/17 12:00:00,2.233596E+003,1.221229E+003,1.010946E+003,1.421186E+000,6.882877E+001,6.082421E+001,8.194597E+001,3.867439E+001
364,07/05/17 08:00:00,07/05/17 12:00:00,2.452655E+003,1.468378E+003,9.842314E+002,4.553651E-002,7.557912E+001,7.313368E+001,7.978050E+001,1.239174E+000
365,07/05/17 08:00:00,07/05/17 12:00:00,2.753340E+003,1.636769E+003,1.116524E+003,4.747392E-002,8.484479E+001,8.152050E+001,9.050394E+001,1.291896E+000
366,07/05/17 08:00:00,07/05/17 12:00:00,1.897338E+001,1.533654E+001,0.000000E+000,3.636840E+000,5.846691E-001,7.638481E-001,0.000000E+000,9.896844E+001
367,07/05/17 08:00:00,07/05/17 12:00:00,2.917670E+003,1.605951E+003,1.311612E+003,1.070178E-001,8.990865E+001,7.998559E+001,1.063175E+002,2.912249E+000
368,07/05/17 08:00:00,07/05/17 12:00:00,3.082712E+003,1.675325E+003,1.407177E+003,2.103683E-001,9.499447E+001,8.344083E+001,1.140639E+002,5.724703E+000
369,07/05/17 08:00:00,07/05/17 12:00:00,2.216668E+003,1.279336E+003,9.361970E+002,1.134259E+000,6.830711E+001,6.371831E+001,7.588689E+001,3.086630E+001
370,07/05/17 08:00:00,07/05/17 12:00:00,2.351267E+003,1.330681E+003,1.019526E+003,1.060481E+000,7.245482E+001,6.627556E+001,8.264141E+001,2.885861E+001
371,07/05/17 08:00:00,07/05/17 12:00:00,8.438225E+001,8.087352E+001,0.000000E+000,3.508729E+000,2.600258E+000,4.027966E+000,0.000000E+000,9.548221E+001
372,07/05/17 08:00:00,07/05/17 12:00:00,1.105319E+001,7.392846E+000,0.000000E+000,3.660340E+000,3.406064E-001,3.682062E-001,0.000000E+000,9.960795E+001
373,07/05/17 08:00:00,07/05/17 12:00:00,4.136056E+001,3.776474E+001,0.000000E+000,3.595819E+000,1.274535E+000,1.880901E+000,0.000000E+000,9.785214E+001
374,07/05/17 08:00:00,07/05/17 12:00:00,1.972296E+002,1.940826E+002,0.000000E+000,3.147062E+000,6.077675E+000,9.666428E+000,0.000000E+000,8.564024E+001
375,07/05/17 08:00:00,07/05/17 12:00:00,2.953220E+003,1.728721E+003,1.224484E+003,1.479250E-002,9.100414E+001,8.610023E+001,9.925510E+001,4.025448E-001
376,07/05/17 08:00:00,07/05/17 12:00:00,3.136857E+003,1.713609E+003,1.423020E+003,2.288227E-001,9.666297E+001,8.534758E+001,1.153481E+002,6.226897E+000
377,07/05/17 08:00:00,07/05/17 12:00:00,2.685861E+003,1.487789E+003,1.197307E+003,7.646204E-001,8.276540E+001,7.410044E+001,9.705215E+001,2.080743E+001
378,07/05/17 08:00:00,07/05/17 12:00:00,1.430995E+001,1.066152E+001,0.000000E+000,3.648432E+000,4.409643E-001,5.310049E-001,0.000000E+000,9.928390E+001
379,07/05/17 08:00:00,07/05/17 12:00:00,4.256144E+001,3.900388E+001,0.000000E+000,3.557567E+000,1.311540E+000,1.942617E+000,0.000000E+000,9.681121E+001
380,07/05/17 08:00:00,07/05/17 12:00:00,7.994983E+001,7.657114E+001,0.000000E+000,3.378695E+000,2.463672E+000,3.813683E+000,0.000000E+000,9.194360E+001
381,07/05/17 08:00:00,07/05/17 12:00:00,3.036292E+003,1.781374E+003,1.254838E+003,8.037169E-002,9.356402E+001,8.872265E+001,1.017155E+002,2.187135E+000
382,07/05/17 08:00:00,07/05/17 12:00:00,2.921766E+003,1.585452E+003,1.335713E+003,6.001687E-001,9.003487E+001,7.896465E+001,1.082712E+002,1.633225E+001
383,07/05/17 08:00:00,07/05/17 12:00:00,2.901918E+001,2.540506E+001,0.000000E+000,3.614118E+000,8.942326E-001,1.265318E+000,0.000000E+000,9.835012E+001
384,07/05/17 08:00:00,07/05/17 12:00:00,3.664275E+001,3.309333E+001,0.000000E+000,3.549428E+000,1.129155E+000,1.648238E+000,0.000000E+000,9.658972E+001
385,07/05/17 08:00:00,07/05/17 12:00:00,1.708096E+002,1.675257E+002,0.000000E+000,3.283863E+000,5.263535E+000,8.343743E+000,0.000000E+000,8.936297E+001
386,07/05/17 08:00:00,07/05/17 12:00:00,3.082307E+003,1.817947E+003,1.264130E+003,2.298541E-001,9.498197E+001,9.054423E+001,1.024687E+002,6.254964E+000
387,07/05/17 08:00:00,07/05/17 12:00:00,3.113857E+003,1.752587E+003,1.360880E+003,3.904535E-001,9.595421E+001,8.728890E+001,1.103111E+002,1.062532E+001
388,07/05/17 08:00:00,07/05/17 12:00:00,3.071317E+003,1.659884E+003,1.410901E+003,5.318536E-001,9.464333E+001,8.267178E+001,1.143658E+002,1.447320E+001
389,07/05/17 08:00:00,07/05/17 12:00:00,3.516240E+001,3.155648E+001,0.000000E+000,3.605912E+000,1.083537E+000,1.571694E+000,0.000000E+000,9.812682E+001
390,07/05/17 08:00:00,07/05/17 12:00:00,2.348999E+001,1.986948E+001,0.000000E+000,3.620509E+000,7.238493E-001,9.896144E-001,0.000000E+000,9.852404E+001
391,07/05/17 08:00:00,07/05/17 12:00:00,3.195481E+003,1.753089E+003,1.442228E+003,1.646662E-001,9.846946E+001,8.731389E+001,1.169051E+002,4.481023E+000
392,07/05/17 08:00:00,07/05/17 12:00:00,2.978124E+003,1.589474E+003,1.388122E+003,5.280592E-001,9.177156E+001,7.916496E+001,1.125193E+002,1.436995E+001
393,07/05/17 08:00:00,07/05/17 12:00:00,1.672957E+003,1.286706E+003,3.855190E+002,7.318146E-001,5.155254E+001,6.408535E+001,3.124966E+001,1.991469E+001
394,07/05/17 08:00:00,07/05/17 12:00:00,1.962267E+003,1.174990E+003,7.858143E+002,1.463302E+000,6.046771E+001,5.852125E+001,6.369707E+001,3.982047E+001
395,07/05/17 08:00:00,07/05/17 12:00:00,2.667470E+003,1.386737E+003,1.280035E+003,6.971707E-001,8.219869E+001,6.906750E+001,1.037580E+002,1.897194E+001
396,07/05/17 08:00:00,07/05/17 12:00:00,1.541901E+003,1.142430E+003,3.985198E+002,9.513311E-001,4.751403E+001,5.689958E+001,3.230349E+001,2.588835E+001
397,07/05/17 08:00:00,07/05/17 12:00:00,1.683765E+003,1.063976E+003,6.180906E+002,1.698468E+000,5.188561E+001,5.299214E+001,5.010161E+001,4.621999E+001
398,07/05/17 08:00:00,07/05/17 12:00:00,2.436393E+003,1.268146E+003,1.167325E+003,9.218215E-001,7.507800E+001,6.316096E+001,9.462184E+001,2.508531E+001
399,07/05/17 08:00:00,07/05/17 12:00:00,1.784132E+003,1.163153E+003,6.202220E+002,7.571053E-001,5.497843E+001,5.793171E+001,5.027437E+001,2.060292E+001
400,07/05/17 08:00:00,07/05/17 12:00:00,2.050657E+003,1.109196E+003,9.400686E+002,1.392646E+000,6.319146E+001,5.524432E+001,7.620072E+001,3.789774E+001
401,07/05/17 08:00:00,07/05/17 12:00:00,2.677304E+003,1.412510E+003,1.264132E+003,6.627597E-001,8.250174E+001,7.035112E+001,1.024688E+002,1.803552E+001
402,07/05/17 08:00:00,07/05/17 12:00:00,2.166718E+003,1.342823E+003,8.233098E+002,5.852971E-001,6.676789E+001,6.688028E+001,6.673640E+001,1.592755E+001
403,07/05/17 08:00:00,07/05/17 12:00:00,2.629806E+003,1.411085E+003,1.217841E+003,8.797572E-001,8.103807E+001,7.028016E+001,9.871662E+001,2.394062E+001
404,07/05/17 08:00:00,07/05/17 12:00:00,7.771456E+002,6.716441E+002,1.030638E+002,2.437670E+000,2.394792E+001,3.345174E+001,8.354217E+000,6.633573E+001
405,07/05/17 08:00:00,07/05/17 12:00:00,2.486597E+002,2.457160E+002,0.000000E+000,2.943676E+000,7.662504E+000,1.223807E+001,0.000000E+000,8.010553E+001
406,07/05/17 08:00:00,07/05/17 12:00:00,2.223403E+002,2.190765E+002,0.000000E+000,3.263822E+000,6.851466E+000,1.091127E+001,0.000000E+000,8.881761E+001
407,07/05/17 08:00:00,07/05/17 12:00:00,9.324877E+002,9.306100E+002,3.480610E-001,1.529623E+000,2.873482E+001,4.634973E+001,2.821336E-002,4.162526E+001
408,07/05/17 08:00:00,07/05/17 12:00:00,6.728457E+002,6.427087E+002,2.764186E+001,2.495162E+000,2.073389E+001,3.201059E+001,2.240612E+000,6.790023E+001
409,07/05/17 08:00:00,07/05/17 12:00:00,3.540240E+002,3.511748E+002,0.000000E+000,2.849226E+000,1.090933E+001,1.749052E+001,0.000000E+000,7.753529E+001
410,07/05/17 08:00:00,07/05/17 12:00:00,1.288482E+002,1.254042E+002,0.000000E+000,3.444046E+000,3.970486E+000,6.245848E+000,0.000000E+000,9.372200E+001
411,07/05/17 08:00:00,07/05/17 12:00:00,8.873188E+002,8.856355E+002,0.000000E+000,1.683357E+000,2.734293E+001,4.410974E+001,0.000000E+000,4.580878E+001
412,07/05/17 08:00:00,07/05/17 12:00:00,8.300071E+002,8.279131E+002,0.000000E+000,2.093971E+000,2.557685E+001,4.123483E+001,0.000000E+000,5.698274E+001
413,07/05/17 08:00:00,07/05/17 12:00:00,8.699218E+002,8.678423E+002,0.000000E+000,2.079485E+000,2.680684E+001,4.322354E+001,0.000000E+000,5.658852E+001
414,07/05/17 08:00:00,07/05/17 12:00:00,7.311507E+002,7.288126E+002,0.000000E+000,2.338115E+000,2.253057E+001,3.629906E+001,0.000000E+000,6.362655E+001
415,07/05/17 08:00:00,07/05/17 12:00:00,9.376620E+002,9.357236E+002,0.000000E+000,1.938504E+000,2.889427E+001,4.660441E+001,0.000000E+000,5.275205E+001
416,07/05/17 08:00:00,07/05/17 12:00:00,1.184267E+003,1.182761E+003,0.000000E+000,1.506490E+000,3.649346E+001,5.890828E+001,0.000000E+000,4.099574E+001
417,07/05/17 08:00:00,07/05/17 12:00:00,1.412075E+003,1.406285E+003,4.693055E+000,1.097689E+000,4.351342E+001,7.004106E+001,3.804128E-001,2.987115E+001
418,07/05/17 08:00:00,07/05/17 12:00:00,8.120311E+002,8.098550E+002,0.000000E+000,2.176073E+000,2.502292E+001,4.033544E+001,0.000000E+000,5.921694E+001
419,07/05/17 08:00:00,07/05/17 12:00:00,8.020299E+002,7.998246E+002,0.000000E+000,2.205333E+000,2.471473E+001,3.983586E+001,0.000000E+000,6.001318E+001
420,07/05/17 08:00:00,07/05/17 12:00:00,6.402503E+002,6.377958E+002,0.000000E+000,2.454559E+000,1.972946E+001,3.176590E+001,0.000000E+000,6.679533E+001
421,07/05/17 08:00:00,07/05/17 12:00:00,6.527444E+002,6.502626E+002,0.000000E+000,2.481799E+000,2.011447E+001,3.238682E+001,0.000000E+000,6.753660E+001
422,07/05/17 08:00:00,07/05/17 12:00:00,1.056463E+003,1.054725E+003,0.000000E+000,1.738064E+000,3.255513E+001,5.253135E+001,0.000000E+000,4.729751E+001
423,07/05/17 08:00:00,07/05/17 12:00:00,4.984466E+002,4.960848E+002,0.000000E+000,2.361857E+000,1.535974E+001,2.470787E+001,0.000000E+000,6.427266E+001
424,07/05/17 08:00:00,07/05/17 12:00:00,1.937861E+002,1.907134E+002,0.000000E+000,3.072770E+000,5.971564E+000,9.498623E+000,0.000000E+000,8.361855E+001
425,07/05/17 08:00:00,07/05/17 12:00:00,9.372261E+002,9.357999E+002,0.000000E+000,1.426299E+000,2.888083E+001,4.660821E+001,0.000000E+000,3.881352E+001
426,07/05/17 08:00:00,07/05/17 12:00:00,4.452470E+002,4.426732E+002,0.000000E+000,2.573758E+000,1.372039E+001,2.204767E+001,0.000000E+000,7.003907E+001
427,07/05/17 08:00:00,07/05/17 12:00:00,4.242674E+002,4.218657E+002,0.000000E+000,2.401696E+000,1.307390E+001,2.101134E+001,0.000000E+000,6.535678E+001
428,07/05/17 08:00:00,07/05/17 12:00:00,4.724597E+002,4.700513E+002,0.000000E+000,2.408381E+000,1.455895E+001,2.341126E+001,0.000000E+000,6.553869E+001
429,07/05/17 08:00:00,07/05/17 12:00:00,8.205192E+002,8.186533E+002,0.000000E+000,1.865865E+000,2.528448E+001,4.077364E+001,0.000000E+000,5.077534E+001
430,07/05/17 08:00:00,07/05/17 12:00:00,6.600644E+002,6.580494E+002,0.000000E+000,2.014993E+000,2.034003E+001,3.277464E+001,0.000000E+000,5.483351E+001
431,07/05/17 08:00:00,07/05/17 12:00:00,7.984680E+002,7.965132E+002,0.000000E+000,1.954761E+000,2.460497E+001,3.967094E+001,0.000000E+000,5.319445E+001
432,07/05/17 08:00:00,07/05/17 12:00:00,1.020963E+003,1.019162E+003,0.000000E+000,1.800719E+000,3.146121E+001,5.076015E+001,0.000000E+000,4.900254E+001
433,07/05/17 08:00:00,07/05/17 12:00:00,2.937496E+003,1.926725E+003,1.010624E+003,1.475063E-001,9.051961E+001,9.596200E+001,8.191981E+001,4.014053E+000
434,07/05/17 08:00:00,07/05/17 12:00:00,3.367400E+003,1.961107E+003,1.406208E+003,8.455387E-002,1.037672E+002,9.767442E+001,1.139853E+002,2.300944E+000
435,07/05/17 08:00:00,07/05/17 12:00:00,4.271939E+002,4.250366E+002,0.000000E+000,2.157318E+000,1.316408E+001,2.116927E+001,0.000000E+000,5.870657E+001
436,07/05/17 08:00:00,07/05/17 12:00:00,3.732922E+002,3.711198E+002,0.000000E+000,2.172495E+000,1.150308E+001,1.848390E+001,0.000000E+000,5.911959E+001
437,07/05/17 08:00:00,07/05/17 12:00:00,3.311170E+002,3.289344E+002,0.000000E+000,2.182640E+000,1.020345E+001,1.638282E+001,0.000000E+000,5.939565E+001
438,07/05/17 08:00:00,07/05/17 12:00:00,3.226217E+003,1.843258E+003,1.382659E+003,3.001100E-001,9.941661E+001,9.180486E+001,1.120765E+002,8.166822E+000
439,07/05/17 08:00:00,07/05/17 12:00:00,3.092246E+003,1.808732E+003,1.283151E+003,3.629883E-001,9.528824E+001,9.008524E+001,1.040105E+002,9.877912E+000
440,07/05/17 08:00:00,07/05/17 12:00:00,2.894260E+003,1.769918E+003,1.123910E+003,4.326301E-001,8.918729E+001,8.815211E+001,9.110262E+001,1.177306E+001
441,07/05/17 08:00:00,07/05/17 12:00:00,2.374424E+002,2.353761E+002,0.000000E+000,2.066372E+000,7.316842E+000,1.172308E+001,0.000000E+000,5.623168E+001
442,07/05/17 08:00:00,07/05/17 12:00:00,1.565870E+001,1.355936E+001,0.000000E+000,2.099342E+000,4.825263E-001,6.753339E-001,0.000000E+000,5.712888E+001
443,07/05/17 08:00:00,07/05/17 12:00:00,3.201863E+001,2.990850E+001,0.000000E+000,2.110126E+000,9.866612E-001,1.489615E+000,0.000000E+000,5.742235E+001
444,07/05/17 08:00:00,07/05/17 12:00:00,1.051229E+001,8.119743E+000,0.000000E+000,2.392543E+000,3.239385E-001,4.044099E-001,0.000000E+000,6.510769E+001
445,07/05/17 08:00:00,07/05/17 12:00:00,4.658214E+001,4.427736E+001,0.000000E+000,2.304778E+000,1.435439E+000,2.205267E+000,0.000000E+000,6.271936E+001
446,07/05/17 08:00:00,07/05/17 12:00:00,2.507012E+003,1.774727E+003,7.318596E+002,4.253728E-001,7.725413E+001,8.839160E+001,5.932357E+001,1.157557E+001
447,07/05/17 08:00:00,07/05/17 12:00:00,3.205448E+003,1.938064E+003,1.267256E+003,1.269737E-001,9.877658E+001,9.652674E+001,1.027221E+002,3.455304E+000
448,07/05/17 08:00:00,07/05/17 12:00:00,3.364485E+003,1.928234E+003,1.436106E+003,1.447603E-001,1.036774E+002,9.603716E+001,1.164089E+002,3.939326E+000
449,07/05/17 08:00:00,07/05/17 12:00:00,8.888712E+002,7.020486E+002,1.848276E+002,1.995011E+000,2.739077E+001,3.496606E+001,1.498188E+001,5.428976E+001
450,07/05/17 08:00:00,07/05/17 12:00:00,4.297933E+000,6.382172E-001,0.000000E+000,3.659716E+000,1.324418E-001,3.178689E-002,0.000000E+000,9.959096E+001
